Node_i,Node_j,edge_weight
pFancd2,pRap2c,1
pFancd2,pRars1,1
pFancd2,pRars2,1
pFancd2,pRasal3,1
pFancd2,pRasl2-9,1
pFancd2,pRbbp4,1
pFancd2,pRbbp7,1
pFancd2,pRbfox1,1
pFancd2,pRbfox2,1
pFancd2,pRbm10,1
pFancd2,pRbm14,1
pFancd2,pRbm19,1
pFancd2,pRbm28,1
pFancd2,pRbm34,1
pFancd2,pRbm39,1
pFancd2,pRbm44,1
pFancd2,pRbm5,1
pFancd2,pRbm6,1
pFancd2,pRbmx,1
pFancd2,pRbmxl1,1
pFancd2,pRbpms,1
pFancd2,pRce1,1
pFancd2,pRcl1,1
pFancd2,pRcn2,1
pFancd2,pRcn3,1
pFancd2,pRdh13,1
pFancd2,pRdh5,1
pFancd2,pRer1,1
pFancd2,pRest,1
pFancd2,pRfc1,1
pFancd2,pRfc2,1
pFancd2,pRfc3,1
pFancd2,pRfc4,1
pFancd2,pRfc5,1
pFancd2,pRfx4,1
pFancd2,pRhoa,1
pFancd2,pRhog,1
pFancd2,pRhot1,1
pFancd2,pRhot2,1
pFancd2,pRic8a,1
pFancd2,pRing1,1
pFancd2,pRnh1,1
pFancd2,pRp2,1
pFancd2,pRpf1,1
pFancd2,pRpf2,1
pFancd2,pRpl10,1
pFancd2,pRpl10a,1
pFancd2,pRpl10l,1
pFancd2,pRpl11,1
pFancd2,pRpl12,1
pFancd2,pRpl13,1
pFancd2,pRpl13a,1
pFancd2,pRpl14,1
pFancd2,pRpl15,1
pFancd2,pRpl17,1
pFancd2,pRpl18,1
pFancd2,pRpl18a,1
pFancd2,pRpl19,1
pFancd2,pRpl21,1
pFancd2,pRpl22,1
pFancd2,pRpl23,1
pFancd2,pRpl23a,1
pFancd2,pRpl24,1
pFancd2,pRpl26,1
pFancd2,pRpl27,1
pFancd2,pRpl27a,1
pFancd2,pRpl28,1
pFancd2,pRpl29,1
pFancd2,pRpl3,1
pFancd2,pRpl30,1
pFancd2,pRpl32,1
pFancd2,pRpl34,1
pFancd2,pRpl35,1
pFancd2,pRpl35a,1
pFancd2,pRpl37a,1
pFancd2,pRpl38,1
pFancd2,pRpl4,1
pFancd2,pRpl5,1
pFancd2,pRpl6,1
pFancd2,pRpl7,1
pFancd2,pRpl7a,1
pFancd2,pRpl7l1,1
pFancd2,pRpl8,1
pFancd2,pRpl9,1
pFancd2,pRplp0,1
pFancd2,pRplp1,1
pFancd2,pRplp2,1
pFancd2,pRpn1,1
pFancd2,pRpn2,1
pFancd2,pRps10,1
pFancd2,pRps11,1
pFancd2,pRps12,1
pFancd2,pRps13,1
pFancd2,pRps14,1
pFancd2,pRps15a,1
pFancd2,pRps16,1
pFancd2,pRps17,1
pFancd2,pRps18,1
pFancd2,pRps19,1
pFancd2,pRps2,1
pFancd2,pRps20,1
pFancd2,pRps23,1
pFancd2,pRps24,1
pFancd2,pRps25,1
pFancd2,pRps26,1
pFancd2,pRps27,1
pFancd2,pRps27l,1
pFancd2,pRps28,1
pFancd2,pRps29,1
pFancd2,pRps3,1
pFancd2,pRps3a1,1
pFancd2,pRps4x,1
pFancd2,pRps5,1
pFancd2,pRps6,1
pFancd2,pRps6ka5,1
pFancd2,pRps8,1
pFancd2,pRps9,1
pFancd2,pRpsa,1
pFancd2,pRras,1
pFancd2,pRras2,1
pFancd2,pRrbp1,1
pFancd2,pRrp1,1
pFancd2,pRrp15,1
pFancd2,pRrp8,1
pFancd2,pRrs1,1
pFancd2,pRsl1d1,1
pFancd2,pRsl24d1,1
pFancd2,pRsph1,1
pFancd2,pRsu1,1
pFancd2,pRtca,1
pFancd2,pRtcb,1
pFancd2,pRtl1,1
pFancd2,pRuvbl1,1
pFancd2,pRuvbl2,1
pFancd2,pSaal1,1
pFancd2,pSacm1l,1
pFancd2,pSae1,1
pFancd2,pSafb,1
pFancd2,pSafb2,1
pFancd2,pSamd3,1
pFancd2,pSamhd1,1
pFancd2,pSar1a,1
pFancd2,pSaysd1,1
pFancd2,pScamp3,1
pFancd2,pScyl2,1
pFancd2,pSdha,1
pFancd2,pSdhb,1
pFancd2,pSec11a,1
pFancd2,pSec22b,1
pFancd2,pSec23a,1
pFancd2,pSec24a,1
pFancd2,pSec24c,1
pFancd2,pSec31a,1
pFancd2,pSec61a1,1
pFancd2,pSec61b,1
pFancd2,pSec61g,1
pFancd2,pSec63,1
pFancd2,pSema6d,1
pFancd2,pSelenof,1
pFancd2,pSephs1,1
pFancd2,pSeptin9,1
pFancd2,pSerac1,1
pFancd2,pSerpina1a,1
pFancd2,pSerpina3c,1
pFancd2,pSerpina3k,1
pFancd2,pSerpinb1a,1
pFancd2,pSerpinb9b,1
pFancd2,pSerpinh1,1
pFancd2,pSetx,1
pFancd2,pSf3a3,1
pFancd2,pSf3b1,1
pFancd2,pSf3b2,1
pFancd2,pSf3b3,1
pFancd2,pSfn,1
pFancd2,pSfpq,1
pFancd2,pSfxn1,1
pFancd2,pSfxn3,1
pFancd2,pSgcg,1
pFancd2,pSgk3,1
pFancd2,pSgpl1,1
pFancd2,pSiglecg,1
pFancd2,pMtrex,1
pFancd2,pSkp1,1
pFancd2,pSlain2,1
pFancd2,pSlc16a1,1
pFancd2,pSlc1a3,1
pFancd2,pSlc25a1,1
pFancd2,pSlc25a10,1
pFancd2,pSlc25a11,1
pFancd2,pSlc25a12,1
pFancd2,pSlc25a13,1
pFancd2,pSlc25a20,1
pFancd2,pSlc25a22,1
pFancd2,pSlc25a29,1
pFancd2,pSlc25a3,1
pFancd2,pSlc25a31,1
pFancd2,pSlc25a33,1
pFancd2,pSlc25a4,1
pFancd2,pSlc25a45,1
pFancd2,pSlc25a5,1
pFancd2,pSlc25a53,1
pFancd2,pSlc27a1,1
pFancd2,pSlc27a4,1
pFancd2,pSlc29a1,1
pFancd2,pSlc2a1,1
pFancd2,pSlc2a3,1
pFancd2,pSlc33a1,1
pFancd2,pSlc38a10,1
pFancd2,pSlc3a2,1
pFancd2,pSlc43a1,1
pFancd2,pSlc4a1,1
pFancd2,pSlc7a5,1
pFancd2,pSmad2,1
pFancd2,pSmarca1,1
pFancd2,pSmarca4,1
pFancd2,pSmarca5,1
pFancd2,pSmarcc1,1
pFancd2,pSmc1a,1
pFancd2,pSmc2,1
pFancd2,pSmc3,1
pFancd2,pSmpd2,1
pFancd2,pSmpd4,1
pFancd2,pSmtn,1
pFancd2,pSnap23,1
pFancd2,pSnap47,1
pFancd2,pSnd1,1
pFancd2,pSnrnp200,1
pFancd2,pSnrpd2,1
pFancd2,pSnrpd3,1
pFancd2,pSnrpe,1
pFancd2,pSnrpf,1
pFancd2,pSnx1,1
pFancd2,pSnx2,1
pFancd2,pSon,1
pFancd2,pSorbs3,1
pFancd2,pSorcs2,1
pFancd2,pSp100,1
pFancd2,pSp110,1
pFancd2,pSp140,1
pFancd2,pSpag4,1
pFancd2,pAfg2a,1
pFancd2,pSpcs2,1
pFancd2,pSpcs3,1
pFancd2,pSpeer4b,1
pFancd2,pSpeg,1
pFancd2,pSpart,1
pFancd2,pSpg7,1
pFancd2,pSpidr,1
pFancd2,pSpin1,1
pFancd2,pSptan1,1
pFancd2,pSptbn1,1
pFancd2,pSptlc1,1
pFancd2,pSptlc2,1
pFancd2,pSptlc3,1
pFancd2,pSqor,1
pFancd2,pSrd5a3,1
pFancd2,pSrebf2,1
pFancd2,pSrl,1
pFancd2,pSrm,1
pFancd2,pSrpk3,1
pFancd2,pSrprb,1
pFancd2,pSrsf1,1
pFancd2,pSrsf10,1
pFancd2,pSrsf2,1
pFancd2,pSrsf3,1
pFancd2,pSrsf4,1
pFancd2,pSrsf5,1
pFancd2,pSrsf6,1
pFancd2,pSrsf7,1
pFancd2,pSrsf9,1
pFancd2,pSsb,1
pFancd2,pSsh1,1
pFancd2,pSsr1,1
pFancd2,pSsr3,1
pFancd2,pSsr4,1
pFancd2,pSsrp1,1
pFancd2,pSt8sia6,1
pFancd2,pStab1,1
pFancd2,pStard3nl,1
pFancd2,pStat1,1
pFancd2,pStat2,1
pFancd2,pStil,1
pFancd2,pStim1,1
pFancd2,pStip1,1
pFancd2,pStk17b,1
pFancd2,pStk24,1
pFancd2,pStk26,1
pFancd2,pStk3,1
pFancd2,pStk31,1
pFancd2,pStk38,1
pFancd2,pStk38l,1
pFancd2,pStk4,1
pFancd2,pStmn2,1
pFancd2,pStmn3,1
pFancd2,pStom,1
pFancd2,pStrap,1
pFancd2,pStrn,1
pFancd2,pStt3a,1
pFancd2,pStub1,1
pFancd2,pSucla2,1
pFancd2,pSuclg1,1
pFancd2,pSuclg2,1
pFancd2,pSun1,1
pFancd2,pSun2,1
pFancd2,pSupt16,1
pFancd2,pSupt5,1
pFancd2,pSurf4,1
pFancd2,pSurf6,1
pFancd2,pSyk,1
pFancd2,pSyncrip,1
pFancd2,pSyngr3,1
pFancd2,pTab1,1
pFancd2,pTaf4,1
pFancd2,pTap1,1
pFancd2,pTap2,1
pFancd2,pTapbp,1
pFancd2,pTarbp2,1
pFancd2,pTardbp,1
pFancd2,pTbc1d9b,1
pFancd2,pTbl2,1
pFancd2,pTbl3,1
pFancd2,pTcam1,1
pFancd2,pEloc,1
pFancd2,pElob,1
pFancd2,pTcf12,1
pFancd2,pTcp1,1
pFancd2,pTcp10a,1
pFancd2,pTcstv3,1
pFancd2,pTdh,1
pFancd2,pTdrd1,1
pFancd2,pTdrd6,1
pFancd2,pTecr,1
pFancd2,pTet2,1
pFancd2,pTfam,1
pFancd2,pTfb2m,1
pFancd2,pTfg,1
pFancd2,pTfrc,1
pFancd2,pTgfbi,1
pFancd2,pThada,1
pFancd2,pThbs1,1
pFancd2,pThrap3,1
pFancd2,pThy1,1
pFancd2,pTimm17b,1
pFancd2,pTimm23,1
pFancd2,pTimm50,1
pFancd2,pTimmdc1,1
pFancd2,pTimp3,1
pFancd2,pTk1,1
pFancd2,pTkt,1
pFancd2,pTln1,1
pFancd2,pTlr9,1
pFancd2,pTm9sf3,1
pFancd2,pTmco1,1
pFancd2,pTmed10,1
pFancd2,pTmed7,1
pFancd2,pTmem106b,1
pFancd2,pTmem126a,1
pFancd2,pTmem165,1
pFancd2,pSting1,1
pFancd2,pTmem177,1
pFancd2,pTmem201,1
pFancd2,pTmem209,1
pFancd2,pTmem26,1
pFancd2,pTmem33,1
pFancd2,pTmem64,1
pFancd2,pTmem71,1
pFancd2,pTmod3,1
pFancd2,pTmpo,1
pFancd2,pTmx1,1
pFancd2,pTmx2,1
pFancd2,pTmx3,1
pFancd2,pTollip,1
pFancd2,pTomm70a,1
pFancd2,pTop2a,1
pFancd2,pTop2b,1
pFancd2,pTor1a,1
pFancd2,pTor1aip1,1
pFancd2,pTpi1,1
pFancd2,pTpm3,1
pFancd2,pTpp2,1
pFancd2,pTra2a,1
pFancd2,pTra2b,1
pFancd2,pTrabd,1
pFancd2,pTraf4,1
pFancd2,pTrap1,1
pFancd2,pTreml1,1
pFancd2,pTrim21,1
pFancd2,pTrim23,1
pFancd2,pTrim28,1
pFancd2,pTrim32,1
pFancd2,pTrip13,1
pFancd2,pRo60,1
pFancd2,pTrrap,1
pFancd2,pTry10,1
pFancd2,pTry4,1
pFancd2,pTsen34,1
pFancd2,pTtc17,1
pFancd2,pTtc27,1
pFancd2,pTtll4,1
pFancd2,pTtn,1
pFancd2,pTtr,1
pFancd2,pTuba1a,1
pFancd2,pTuba1b,1
pFancd2,pTuba1c,1
pFancd2,pTuba3a,1
pFancd2,pTuba4a,1
pFancd2,pTuba8,1
pFancd2,pTubal3,1
pFancd2,pTubb1,1
pFancd2,pTubb2a,1
pFancd2,pTubb2b,1
pFancd2,pTubb3,1
pFancd2,pTubb4a,1
pFancd2,pTubb4b,1
pFancd2,pTubb5,1
pFancd2,pTubb6,1
pFancd2,pTubg1,1
pFancd2,pTufm,4
pFancd2,pTxn1,1
pFancd2,pTxndc5,1
pFancd2,pTyk2,1
pFancd2,pTyms,1
pFancd2,pTyw1,1
pFancd2,pU2af1,1
pFancd2,pU2af2,1
pFancd2,pUap1l1,1
pFancd2,pUba1,1
pFancd2,pUba1y,1
pFancd2,pUba2,1
pFancd2,pUba5,1
pFancd2,pUba52,1
pFancd2,pUbac2,1
pFancd2,pUbe2g2,1
pFancd2,pUbe2n,1
pFancd2,pUbe2o,1
pFancd2,pUbe3a,1
pFancd2,pUbe3b,1
pFancd2,pUbe3c,1
pFancd2,pUbr4,1
pFancd2,pUbr5,1
pFancd2,pUbtf,1
pFancd2,pUbxn1,1
pFancd2,pUbxn7,1
pFancd2,pUchl5,1
pFancd2,pUck1,1
pFancd2,pUgdh,1
pFancd2,pUggt1,1
pFancd2,pUmps,1
pFancd2,pUpf1,1
pFancd2,pUqcrc1,1
pFancd2,pUqcrc2,1
pFancd2,pUqcrfs1,1
pFancd2,pUse1,1
pFancd2,pUso1,1
pFancd2,pUsp15,1
pFancd2,pUsp36,1
pFancd2,pUsp5,1
pFancd2,pUsp7,1
pFancd2,pUtp6,1
pFancd2,pVapa,1
pFancd2,pVapb,1
pFancd2,pVars1,1
pFancd2,pVat1,1
pFancd2,pVav1,1
pFancd2,pVcam1,1
pFancd2,pVcl,1
pFancd2,pVcp,1
pFancd2,pVcpip1,1
pFancd2,pVdac2,1
pFancd2,pVdac3,1
pFancd2,pVim,1
pFancd2,pSelenos,1
pFancd2,pVmn1r192,1
pFancd2,pVmn2r88,1
pFancd2,pVps35,1
pFancd2,pVps37c,1
pFancd2,pVps4a,1
pFancd2,pVrk2,1
pFancd2,pVta1,1
pFancd2,pVtn,1
pFancd2,pVwa8,1
pFancd2,pWapl,1
pFancd2,pWars1,1
pFancd2,pWdfy3,1
pFancd2,pWdfy4,1
pFancd2,pWdr12,1
pFancd2,pWdr18,1
pFancd2,pWdr3,1
pFancd2,pWdr36,1
pFancd2,pWdr43,1
pFancd2,pWdr45,1
pFancd2,pWdr62,1
pFancd2,pWdr74,1
pFancd2,pWdr75,1
pFancd2,pWdr77,1
pFancd2,pXirp2,1
pFancd2,pXpnpep1,1
pFancd2,pXpo1,1
pFancd2,pXpo5,1
pFancd2,pXrcc2,1
pFancd2,pXrn2,1
pFancd2,pYbx1,1
pFancd2,pYbx2,1
pFancd2,pYbx3,1
pFancd2,pYif1b,1
pFancd2,pYme1l1,1
pFancd2,pYthdf2,1
pFancd2,pYwhab,1
pFancd2,pYwhae,1
pFancd2,pYwhag,1
pFancd2,pYwhah,1
pFancd2,pYwhaq,1
pFancd2,pYwhaz,1
pFancd2,pZc3h10,1
pFancd2,pZcchc8,1
pFancd2,pZcchc9,1
pFancd2,pZfp27,1
pFancd2,pZfp326,1
pFancd2,pZfp513,1
pFancd2,pZfp532,1
pFancd2,pZfp69,1
pFancd2,pZfp800,1
pFancd2,pZfpl1,1
pFancd2,pZyx,1
pFancf,pFancm,1
pFancf,pOlfm2,1
pFanci,pFoxf1,1
pFanci,pIlk,1
pFanci,pSgsm1,1
pFanci,pWdr48,1
pFancl,pFoxf1,1
pFancl,pGgn,6
pFancl,pUbe2w,1
pFancm,pFoxf1,1
pFancm,pTfe3,1
pFancm,pZbbx,1
pFap,pFndc5,1
pFar1,pKcna3,1
pFar1,pWdtc1,1
pFar1,pZbtb7b,1
pFarp1,pFarp2,1
pFarp1,pFndc5,1
pFarp1,pKctd13,1
pFarp1,pRgs14,1
pFarp1,pSlc6a4,1
pFarp1,pUbe3a,1
pFarp1,pZbtb7b,1
pFarp2,pPer1,1
pFarp2,pStox2,1
pFarp2,pZswim8,1
pFars2,pFndc5,1
pFarsa,pFarsb,1
pFarsa,pFxr1,1
pFarsa,pKctd13,1
pFarsa,pPsmd2,1
pFarsa,pUchl3,1
pFarsb,pFxr1,1
pFarsb,pGrn,1
pFarsb,pHdac4,1
pFarsb,pHdgf,1
pFarsb,pHnrnpd,1
pFarsb,pKctd13,1
pFarsb,pPaics,1
pFarsb,pPten,1
pFarsb,pRanbp3,1
pFarsb,pRpl19,1
pFarsb,pSet,1
pFarsb,pSupt5,1
pFarsb,pSwap70,1
pFarsb,pTrpv1,1
pFarsb,pUba5,1
pFas,pFasl,2
pFas,pPml,1
pFas,pSting1,1
pFas,pUbe2i,1
pFasn,pFdps,1
pFasn,pFndc5,1
pFasn,pFoxp3,1
pFasn,pGrn,1
pFasn,pHsd17b11,1
pFasn,pHtt,1
pFasn,pItgb1,1
pFasn,pKctd13,1
pFasn,pNdrg1,1
pFasn,pPpp1r9b,1
pFasn,pPtpn11,2
pFasn,pCop1,1
pFasn,pSnx8,1
pFasn,pStau1,1
pFasn,pSting1,1
pFasn,pTpm3,1
pFasn,pTrappc3,1
pFasn,pTsg101,1
pFasn,pWdtc1,1
pFastkd1,pFndc5,1
pFastkd1,pMettl21e,1
pFastkd2,pFastkd5,1
pFastkd2,pFndc5,1
pFastkd2,pJakmip1,1
pFastkd5,pFndc5,1
pFastkd5,pIqsec1,1
pFastkd5,pIrak2,1
pFastkd5,pJakmip1,1
pFastkd5,pNpc1,1
pFastkd5,pTm9sf3,1
pFastkd5,pYipf3,1
pFastkd5,pZc3h12c,1
pFat1,pFndc5,1
pFat1,pNphs2,1
pFat2,pBex3,1
pFat2,pUsp7,1
pFau,pFoxl2,1
pFau,pGria2,1
pFau,pKctd13,1
pFau,pSlc11a1,1
pFau,pSqstm1,1
pFau,pSting1,1
pFau,pWdtc1,1
pFbf1,pMtmr3,1
pFbf1,pNek4,1
pFbf1,pRassf8,1
pFbf1,pTbk1,1
pFbf1,pTbkbp1,1
pFbf1,pTmcc2,1
pFbl,pTfe3,1
pFbl,pWdtc1,1
pFblim1,pFermt1,1
pFblim1,pFlna,1
pFbln1,pFbln2,1
pFbln1,pHspg2,1
pFbln1,pLamc2,1
pFbln1,pNid1,1
pFbln1,pSpop,1
pFbln2,pFbxo32,1
pFbln2,pFndc5,1
pFbln2,pHspg2,1
pFbln2,pLama1,1
pFbln2,pLamc2,1
pFbln5,pPpp1ca,1
pFbln7,pFndc5,1
pFbn1,pFkbp7,1
pFbn1,pFndc5,1
pFbn1,pIgfbp5,1
pFbn1,pLama2,1
pFbn1,pLama5,1
pFbn1,pLtbp1,1
pFbn1,pMrc2,1
pFbn1,pPlxnb2,1
pFbn1,pSumf1,1
pFbn1,pUsp7,1
pFbn2,pGpm6a,1
pFbn2,pNdufb10,1
pFbn2,pSvep1,1
pFbn2,pThrb,1
pFbn2,pUsp7,1
pFbp1,pNedd4l,1
pFbp1,pSet,1
pFbp2,pMtor,1
pFbp2,pStk11,1
pFbxl12,pMast1,1
pFbxl12,pTgfbr2,2
pFbxl13,pNphp4,1
pFbxl15,pHnrnpd,1
pFbxl15,pItch,1
pFbxl15,pRbx1,1
pFbxl15,pSkp1,1
pFbxl16,pHpcal4,1
pFbxl16,pKctd13,1
pFbxl16,pPpp2cb,1
pFbxl16,pPpp2r1a,2
pFbxl16,pPpp2r2a,3
pFbxl16,pSkp1,1
pFbxl19,pFbxo9,1
pFbxl19,pRhoa,2
pFbxl19,pTrim21,1
pFbxl19,pTrim29,1
pFbxl2,pSlc1a2,1
pFbxl2,pTcp1,4
pFbxl20,pRims1,2
pFbxl20,pSkp1,1
pFbxl20,pSting1,1
pFbxl21,pSkp1,1
pFbxl21,pTcap,2
pFbxl3,pHnrnpd,1
pFbxl3,pSkp1,1
pFbxl4,pPolr2b,1
pFbxl5,pHerc2,1
pFbxl5,pUsp47,1
pFbxo11,pKif16b,1
pFbxo11,pUnk,1
pFbxo11,pUsp16,1
pFbxo15,pSkp1,1
pFbxo2,pHtt,1
pFbxo2,pRbx1,1
pFbxo2,pSirpa,3
pFbxo2,pSkp1,4
pFbxo2,pStat1,1
pFbxo2,pStub1,1
pFbxo2,pSyngap1,3
pFbxo2,pUbe2l3,1
pFbxo2,pVcp,2
pFbxo22,pRbx1,1
pFbxo22,pSkp1,1
pFbxo22,pSrr,1
pFbxo24,pTgfbr2,1
pFbxo25,pNkx2-5,1
pFbxo25,pTbx5,1
pFbxo28,pFoxp3,1
pFbxo28,pLclat1,2
pFbxo3,pHipk2,1
pFbxo3,pHsp90aa1,1
pFbxo3,pHsp90ab1,1
pFbxo3,pOcrl,1
pFbxo3,pRbx1,1
pFbxo3,pSkp1,1
pFbxo3,pTgfbr2,2
pFbxo3,pThrb,1
pFbxo30,pNanog,1
pFbxo31,pUbc,1
pFbxo32,pFbxo9,1
pFbxo32,pGabra1,1
pFbxo32,pGapdh,1
pFbxo32,pGm5414,1
pFbxo32,pH2aj,1
pFbxo32,pHba-a1,1
pFbxo32,pHbb-b1,1
pFbxo32,pHbb-b2,1
pFbxo32,pHdac6,2
pFbxo32,pHnrnpa1,1
pFbxo32,pHnrnpa2b1,1
pFbxo32,pHnrnpk,1
pFbxo32,pHsp90aa1,1
pFbxo32,pHspa8,1
pFbxo32,pHspa9,1
pFbxo32,pHspd1,1
pFbxo32,pImpdh2,1
pFbxo32,pInf2,1
pFbxo32,pJup,1
pFbxo32,pKars1,1
pFbxo32,pKrt1,1
pFbxo32,pKrt14,1
pFbxo32,pLdb3,1
pFbxo32,pLdha,1
pFbxo32,pLrrc47,1
pFbxo32,pLyz1,1
pFbxo32,pMap4,1
pFbxo32,pMarcks,1
pFbxo32,pMdh2,1
pFbxo32,pMettl3,1
pFbxo32,pAfdn,1
pFbxo32,pMrpl1,1
pFbxo32,pMybph,1
pFbxo32,pMyc,1
pFbxo32,pMyh1,1
pFbxo32,pMyh3,1
pFbxo32,pMyh4,1
pFbxo32,pMyh6,1
pFbxo32,pMyh8,1
pFbxo32,pMyl1,1
pFbxo32,pMyl6,1
pFbxo32,pMyl6b,1
pFbxo32,pMylpf,1
pFbxo32,pMyocd,3
pFbxo32,pMyod1,6
pFbxo32,pMyog,1
pFbxo32,pNaca,1
pFbxo32,pNfkbia,2
pFbxo32,pPcbp1,1
pFbxo32,pPdia6,1
pFbxo32,pPgam2,1
pFbxo32,pPik3ca,1
pFbxo32,pPkm,1
pFbxo32,pPkp1,1
pFbxo32,pPrdm16,1
pFbxo32,pPrkcsh,1
pFbxo32,pPrss1,1
pFbxo32,pPrss3,1
pFbxo32,pPsmc3,1
pFbxo32,pPsmc5,1
pFbxo32,pPsmd2,1
pFbxo32,pCavin1,1
pFbxo32,pPurb,1
pFbxo32,pPvalb,1
pFbxo32,pRpl14,1
pFbxo32,pRpl18,1
pFbxo32,pRpl22,1
pFbxo32,pRpl6,1
pFbxo32,pRpl7,1
pFbxo32,pRplp0,1
pFbxo32,pRplp2,1
pFbxo32,pRps13,1
pFbxo32,pRps19,1
pFbxo32,pRps3a1,1
pFbxo32,pRtn2,1
pFbxo32,pSiglece,1
pFbxo32,pSkp1,2
pFbxo32,pSnrnp70,1
pFbxo32,pSod1,1
pFbxo32,pSrl,1
pFbxo32,pSrp72,1
pFbxo32,pSrsf4,1
pFbxo32,pSync,1
pFbxo32,pTaf15,1
pFbxo32,pTelo2,1
pFbxo32,pThop1,1
pFbxo32,pTmsb4x,1
pFbxo32,pTnnc2,1
pFbxo32,pTpm1,1
pFbxo32,pTuba1a,1
pFbxo32,pTubb2b,1
pFbxo32,pTubb6,1
pFbxo32,pUba52,1
pFbxo32,pUbap2l,1
pFbxo32,pUbe2v1,1
pFbxo32,pUbe2v2,1
pFbxo32,pUbqln2,1
pFbxo32,pVcl,1
pFbxo32,pVcp,1
pFbxo32,pVim,2
pFbxo32,pYwhab,1
pFbxo32,pYwhag,1
pFbxo32,pYwhaz,1
pFbxo33,pPrss12,1
pFbxo33,pMap3k20,1
pFbxo34,pKrt40,1
pFbxo34,pWdtc1,1
pFbxo38,pUsp7,1
pFbxo39,pUsp7,1
pFbxo4,pFbxo9,1
pFbxo4,pSkp1,1
pFbxo4,pSting1,1
pFbxo4,pTraf7,1
pFbxo4,pTrim21,1
pFbxo40,pIrs1,2
pFbxo40,pRbx1,1
pFbxo40,pSkp1,1
pFbxo41,pKctd13,1
pFbxo41,pPpp1r9b,1
pFbxo41,pPpp5c,1
pFbxo41,pPtk7,1
pFbxo41,pShank3,2
pFbxo41,pSlc6a4,1
pFbxo41,pSyngap1,1
pFbxo41,pTaok2,1
pFbxo41,pTnk2,1
pFbxo41,pTsc1,1
pFbxo44,pRbx1,1
pFbxo44,pSkp1,1
pFbxo45,pMycbp2,1
pFbxo45,pTnik,1
pFbxo47,pTerf1,2
pFbxo47,pTerf2,2
pFbxo5,pKif23,1
pFbxo5,pMki67,1
pFbxo5,pNcapg2,1
pFbxo5,pPlk4,1
pFbxo5,pRps6ka3,1
pFbxo5,pSmc2,1
pFbxo5,pSmc4,1
pFbxo6,pFetub,1
pFbxo6,pHeph,1
pFbxo6,pNphp1,1
pFbxo6,pPomgnt2,1
pFbxo6,pSil1,1
pFbxo6,pTtc17,1
pFbxo7,pPrrc2a,1
pFbxo7,pPsme3,1
pFbxo7,pPsmf1,1
pFbxo7,pRnf181,1
pFbxo7,pTxnl1,1
pFbxo7,pUbe2i,1
pFbxo7,pUbe2n,1
pFbxo7,pUbfd1,1
pFbxo7,pUblcp1,1
pFbxo7,pUbqln1,1
pFbxo7,pUbqln2,1
pFbxo7,pUbqln4,1
pFbxo7,pUchl5,1
pFbxo7,pUfd1,1
pFbxo7,pZfand2b,1
pFbxo9,pPparg,4
pFbxo9,pSrsf2,1
pFbxo9,pTrim21,1
pFbxw11,pHdac5,1
pFbxw11,pHivep2,1
pFbxw11,pIkbkb,1
pFbxw11,pKlf4,1
pFbxw11,pLpin2,1
pFbxw11,pMap3k5,2
pFbxw11,pNfkbia,1
pFbxw11,pRela,1
pFbxw11,pSkp1,1
pFbxw11,pTacc1,1
pFbxw11,pUsp37,1
pFbxw11,pWwtr1,1
pFbxw15,pKat7,1
pFbxw17,pPrmt6,2
pFbxw2,pSkp1,2
pFbxw4,pMast1,1
pFbxw4,pNanog,1
pFbxw4,pRnf20,1
pFbxw4,pSkp1,1
pFbxw5,pNanog,1
pFbxw7,pFgf1,1
pFbxw7,pFoxm1,2
pFbxw7,pGata2,1
pFbxw7,pGlis1,1
pFbxw7,pHes6,1
pFbxw7,pHp1bp3,2
pFbxw7,pItga3,1
pFbxw7,pKlf5,1
pFbxw7,pKlf9,2
pFbxw7,pMcl1,1
pFbxw7,pMyb,3
pFbxw7,pMyc,3
pFbxw7,pMyrf,3
pFbxw7,pNanog,1
pFbxw7,pNek9,1
pFbxw7,pNomo1,1
pFbxw7,pNpm1,2
pFbxw7,pPin1,2
pFbxw7,pPpargc1a,1
pFbxw7,pPpp2r5a,1
pFbxw7,pPrdm6,1
pFbxw7,pPrdx6,1
pFbxw7,pPrkca,1
pFbxw7,pPrkcb,1
pFbxw7,pPrkcd,1
pFbxw7,pPrkce,3
pFbxw7,pPrkcz,1
pFbxw7,pRad51,1
pFbxw7,pRnf146,1
pFbxw7,pSkp1,4
pFbxw7,pSox10,2
pFbxw7,pSrebf1,1
pFbxw7,pSrebf2,1
pFbxw7,pTada2a,1
pFbxw7,pTgif1,1
pFbxw7,pTgif2,1
pFbxw7,pTimp4,1
pFbxw7,pZeb2,2
pFbxw7,pZnrf3,1
pFbxw7,pZswim2,1
pFbxw8,pNanog,1
pFbxw8,pPrkn,1
pFbxw8,pRbx1,1
pFbxw8,pSkp1,1
pFbxw8,pZbtb7b,1
pFcer1g,pSyk,1
pFcer1g,pSting1,1
pFcgr1,pHck,1
pFcgr1,pKctd13,1
pFcgr1,pSting1,1
pFcgr1,pZbtb7b,1
pFcgr2b,pTrim21,2
pFcgr2b,pUsp7,1
pFcho1,pUbc,1
pFcho2,pFoxo3,1
pFcho2,pHdac4,1
pFcho2,pLman1l,1
pFcho2,pLman2l,1
pFcho2,pLpxn,1
pFcho2,pNgef,1
pFcho2,pPdlim5,1
pFcho2,pPhlpp1,1
pFcho2,pPrickle1,1
