lncRNA,score
lCTD-2050B12.1,0.0
lCTD-2078B5.2,0.0
lCTD-2126E3.4,0.0
lCTD-2256P15.2,0.0
lCTD-2332E11.2,0.0
lCTD-2376I4.1,0.0
lCTD-2377D24.6,0.0
lCTD-2532K18.2,0.0
lCTD-2541M15.4,0.0
lCTD-2555A7.2,0.0
lCTD-2611O12.8,0.0
lCTD-2616J11.16,0.0
lCTD-2616J11.3,0.0
lCTD-2620I22.7,0.0
lCTD-3076O17.1,0.0
lCTD-3093M3.1,0.0
lCTD-3193K9.3,0.0
lCTD-3214K23.1,0.0
lCTDP1,0.0
lCTLA4,0.0
lCTPS1,0.0
lCTRB2,0.0
lCTSA,0.0
lCTSF,0.0
lCTSLP2,0.0
lCTSV,0.0
lCTSW,0.0
lCTU2,0.0
lCTXN3,0.0
lCUL5,0.0
lCUL9,0.0
lCXorf49,0.0
lCXorf49B,0.0
lCYGB,0.0
lCYP17A1,0.0
lCYP2E1,0.0
lCYP3A7,0.0
lCYP4F12,0.0
lCYP4F2,0.0
lCYP4Z1,0.0
lCYR61,0.0
lCYTH4,0.0
lDAP3,0.0
lDAW1,0.0
lDAZ1,0.0
lDCAF6,0.0
lDCN,0.0
lDCST1,0.0
lDDX11L1,0.0
lDDX25,0.0
lDDX4,0.0
lDDX54,0.0
lDEFB108B,0.0
lDHRSX-IT1,0.0
lDISC2,0.0
lDISP2,0.0
lDKFZP586I1420,0.0
lDLEC1,0.0
lDLL4,0.0
lDMC1,0.0
lDNAH11,0.0
lDNAH7,0.0
lDNAJA1P4,0.0
lDNAJB1,0.0
lDNASE1L3,0.0
lDNM3,0.0
lDNMT3A,0.0
lDNPH1,0.0
lDOCK10,0.0
lDOK4,0.0
lDOLPP1,0.0
lDPP3,0.0
lDPYSL4,0.0
lDQX1,0.0
lDTX1,0.0
lDUOX2,0.0
lDUSP9,0.0
lDYSF,0.0
lEBI3,0.0
lECE2,0.0
lEFCAB8,0.0
lEFEMP1,0.0
lEFNA3,0.0
lEGFL6,0.0
lEIF3C,0.0
lEIF4BP4,0.0
lEIF4G2,0.0
lELAVL3,0.0
lELF3,0.0
lELMOD1,0.0
lEMX2,0.0
lENGASE,0.0
lENPP6,0.0
lENSG00000078725,0.0
lENSG00000080200,0.0
lENSG00000100056,0.0
lENSG00000102445,0.0
lENSG00000112096,0.0
lENSG00000114062,0.0
lENSG00000124762,0.0
lENSG00000124835,0.0
lENSG00000131771,0.0
lENSG00000132781,0.0
lENSG00000138433,0.0
lENSG00000143222,0.0
lENSG00000147753,0.0
lENSG00000147761,0.0
lENSG00000161149,0.0
lENSG00000162888,0.0
lENSG00000164385,0.0
lENSG00000167912,0.0
lENSG00000171658,0.0
lENSG00000171987,0.0
lENSG00000173083,0.0
lENSG00000173253,0.0
lENSG00000176124,0.0
lENSG00000176753,0.0
lENSG00000177410,0.0
lENSG00000177596,0.0
lENSG00000177699,0.0
lENSG00000177800,0.0
lENSG00000178243,0.0
lENSG00000179028,0.0
lENSG00000179253,0.0
lENSG00000179428,0.0
lENSG00000181908,0.0
lENSG00000182257,0.0
lENSG00000182352,0.0
lENSG00000182376,0.0
lENSG00000182776,0.0
lENSG00000183784,0.0
lENSG00000184566,0.0
lENSG00000185186,0.0
lENSG00000185203,0.0
lENSG00000185594,0.0
lENSG00000186493,0.0
lENSG00000187012,0.0
lENSG00000187013,0.0
lENSG00000188525,0.0
lENSG00000189316,0.0
lENSG00000196427,0.0
lENSG00000196758,0.0
lENSG00000196893,0.0
lENSG00000197451,0.0
lENSG00000197462,0.0
lENSG00000197644,0.0
lENSG00000198176,0.0
lENSG00000198454,0.0
lENSG00000203258,0.0
lENSG00000203266,0.0
lENSG00000203280,0.0
lENSG00000203307,0.0
lENSG00000203334,0.0
lENSG00000203364,0.0
lENSG00000203392,0.0
lENSG00000203395,0.0
lENSG00000203499,0.0
lENSG00000203565,0.0
lENSG00000203588,0.0
lENSG00000203593,0.0
lENSG00000203620,0.0
lENSG00000203635,0.0
lENSG00000204011,0.0
lENSG00000204044,0.0
lENSG00000204183,0.0
lENSG00000204446,0.0
lENSG00000204464,0.0
lENSG00000204661,0.0
lENSG00000204814,0.0
lENSG00000205106,0.0
lENSG00000205682,0.0
lENSG00000205745,0.0
lENSG00000205861,0.0
lENSG00000205918,0.0
lENSG00000205971,0.0
lENSG00000211683,0.0
lENSG00000212743,0.0
lENSG00000212978,0.0
lENSG00000213062,0.0
lENSG00000214194,0.0
lENSG00000214770,0.0
lENSG00000214773,0.0
lENSG00000214915,0.0
lENSG00000214999,0.0
lENSG00000218672,0.0
lENSG00000220702,0.0
lENSG00000221845,0.0
lENSG00000222004,0.0
lENSG00000222007,0.0
lENSG00000222022,0.0
lENSG00000223356,0.0
lENSG00000223373,0.0
lENSG00000223410,0.0
lENSG00000223446,0.0
lENSG00000223466,0.0
lENSG00000223485,0.0
lENSG00000223487,0.0
lENSG00000223504,0.0
lENSG00000223511,0.0
lENSG00000223542,0.0
lENSG00000223573,0.0
lENSG00000223576,0.0
lENSG00000223634,0.0
lENSG00000223665,0.0
lENSG00000223675,0.0
lENSG00000223697,0.0
lENSG00000223711,0.0
lENSG00000223716,0.0
lENSG00000223742,0.0
lENSG00000223770,0.0
lENSG00000223774,0.0
lENSG00000223784,0.0
lENSG00000223808,0.0
lENSG00000223809,0.0
lENSG00000223814,0.0
lENSG00000223834,0.0
lENSG00000223842,0.0
lENSG00000223870,0.0
lENSG00000223881,0.0
lENSG00000223911,0.0
lENSG00000223966,0.0
lENSG00000223975,0.0
lENSG00000223989,0.0
lENSG00000223991,0.0
lENSG00000224027,0.0
lENSG00000224034,0.0
lENSG00000224046,0.0
lENSG00000224076,0.0
lENSG00000224077,0.0
lENSG00000224087,0.0
lENSG00000224099,0.0
lENSG00000224127,0.0
lENSG00000224138,0.0
lENSG00000224149,0.0
lENSG00000224190,0.0
lENSG00000224192,0.0
lENSG00000224247,0.0
lENSG00000224326,0.0
lENSG00000224342,0.0
lENSG00000224349,0.0
lENSG00000224388,0.0
lENSG00000224418,0.0
lENSG00000224459,0.0
lENSG00000224477,0.0
lENSG00000224478,0.0
lENSG00000224500,0.0
lENSG00000224525,0.0
lENSG00000224549,0.0
lENSG00000224595,0.0
lENSG00000224605,0.0
lENSG00000224644,0.0
lENSG00000224649,0.0
lENSG00000224671,0.0
lENSG00000224691,0.0
lENSG00000224698,0.0
lENSG00000224739,0.0
lENSG00000224765,0.0
lENSG00000224788,0.0
lENSG00000224794,0.0
lENSG00000224810,0.0
lENSG00000224814,0.0
lENSG00000224818,0.0
lENSG00000224822,0.0
lENSG00000224844,0.0
lENSG00000224846,0.0
lENSG00000224876,0.0
lENSG00000224884,0.0
lENSG00000224885,0.0
lENSG00000224910,0.0
lENSG00000224918,0.0
lENSG00000224922,0.0
lENSG00000224935,0.0
lENSG00000224950,0.0
lENSG00000224992,0.0
lENSG00000225000,0.0
lENSG00000225028,0.0
lENSG00000225056,0.0
lENSG00000225107,0.0
lENSG00000225112,0.0
lENSG00000225113,0.0
lENSG00000225210,0.0
lENSG00000225214,0.0
lENSG00000225216,0.0
lENSG00000225284,0.0
lENSG00000225300,0.0
lENSG00000225311,0.0
lENSG00000225331,0.0
lENSG00000225337,0.0
lENSG00000225341,0.0
lENSG00000225378,0.0
lENSG00000225417,0.0
lENSG00000225446,0.0
lENSG00000225479,0.0
lENSG00000225519,0.0
lENSG00000225527,0.0
lENSG00000225545,0.0
lENSG00000225560,0.0
lENSG00000225570,0.0
lENSG00000225578,0.0
lENSG00000225632,0.0
lENSG00000225637,0.0
lENSG00000225703,0.0
lENSG00000225764,0.0
lENSG00000225790,0.0
lENSG00000225833,0.0
lENSG00000225836,0.0
lENSG00000225891,0.0
lENSG00000225916,0.0
lENSG00000225919,0.0
lENSG00000225924,0.0
lENSG00000225929,0.0
lENSG00000225936,0.0
lENSG00000225938,0.0
lENSG00000225945,0.0
lENSG00000225948,0.0
lENSG00000225956,0.0
lENSG00000225974,0.0
lENSG00000226004,0.0
lENSG00000226012,0.0
lENSG00000226047,0.0
lENSG00000226070,0.0
lENSG00000226078,0.0
lENSG00000226088,0.0
lENSG00000226097,0.0
lENSG00000226115,0.0
lENSG00000226137,0.0
lENSG00000226140,0.0
lENSG00000226143,0.0
lENSG00000226193,0.0
lENSG00000226238,0.0
lENSG00000226277,0.0
lENSG00000226291,0.0
lENSG00000226304,0.0
lENSG00000226323,0.0
lENSG00000226334,0.0
lENSG00000226352,0.0
lENSG00000226362,0.0
lENSG00000226397,0.0
lENSG00000226398,0.0
lENSG00000226426,0.0
lENSG00000226431,0.0
lENSG00000226433,0.0
lENSG00000226442,0.0
lENSG00000226455,0.0
lENSG00000226508,0.0
lENSG00000226520,0.0
lENSG00000226599,0.0
lENSG00000226604,0.0
lENSG00000226619,0.0
lENSG00000226640,0.0
lENSG00000226644,0.0
lENSG00000226645,0.0
lENSG00000226649,0.0
lENSG00000226669,0.0
lENSG00000226681,0.0
lENSG00000226747,0.0
lENSG00000226756,0.0
lENSG00000226757,0.0
lENSG00000226770,0.0
lENSG00000226772,0.0
lENSG00000226806,0.0
lENSG00000226861,0.0
lENSG00000226868,0.0
lENSG00000226876,0.0
lENSG00000226890,0.0
lENSG00000226939,0.0
lENSG00000226956,0.0
lENSG00000226957,0.0
lENSG00000226969,0.0
lENSG00000226996,0.0
lENSG00000227011,0.0
lENSG00000227012,0.0
lENSG00000227016,0.0
lENSG00000227017,0.0
lENSG00000227036,0.0
lENSG00000227061,0.0
lENSG00000227066,0.0
lENSG00000227068,0.0
lENSG00000227076,0.0
lENSG00000227078,0.0
lENSG00000227091,0.0
lENSG00000227098,0.0
lENSG00000227139,0.0
lENSG00000227143,0.0
lENSG00000227148,0.0
lENSG00000227181,0.0
lENSG00000227200,0.0
lENSG00000227206,0.0
lENSG00000227282,0.0
lENSG00000227301,0.0
lENSG00000227360,0.0
lENSG00000227365,0.0
lENSG00000227386,0.0
lENSG00000227438,0.0
lENSG00000227459,0.0
lENSG00000227484,0.0
lENSG00000227489,0.0
lENSG00000227495,0.0
lENSG00000227509,0.0
lENSG00000227527,0.0
lENSG00000227540,0.0
lENSG00000227549,0.0
lENSG00000227574,0.0
lENSG00000227602,0.0
lENSG00000227606,0.0
lENSG00000227619,0.0
lENSG00000227637,0.0
lENSG00000227658,0.0
lENSG00000227680,0.0
lENSG00000227708,0.0
lENSG00000227718,0.0
lENSG00000227719,0.0
lENSG00000227723,0.0
lENSG00000227848,0.0
lENSG00000227893,0.0
lENSG00000227958,0.0
lENSG00000227960,0.0
lENSG00000228013,0.0
lENSG00000228031,0.0
lENSG00000228058,0.0
lENSG00000228084,0.0
lENSG00000228086,0.0
lENSG00000228115,0.0
lENSG00000228140,0.0
lENSG00000228231,0.0
lENSG00000228261,0.0
lENSG00000228271,0.0
lENSG00000228318,0.0
lENSG00000228329,0.0
lENSG00000228355,0.0
lENSG00000228361,0.0
lENSG00000228383,0.0
lENSG00000228404,0.0
lENSG00000228427,0.0
lENSG00000228452,0.0
lENSG00000228482,0.0
lENSG00000228485,0.0
lENSG00000228503,0.0
lENSG00000228540,0.0
lENSG00000228573,0.0
lENSG00000228596,0.0
lENSG00000228618,0.0
lENSG00000228627,0.0
lENSG00000228661,0.0
lENSG00000228683,0.0
lENSG00000228708,0.0
lENSG00000228709,0.0
lENSG00000228778,0.0
lENSG00000228838,0.0
lENSG00000228873,0.0
lENSG00000228917,0.0
lENSG00000228950,0.0
lENSG00000228952,0.0
lENSG00000229012,0.0
lENSG00000229043,0.0
lENSG00000229056,0.0
lENSG00000229108,0.0
lENSG00000229131,0.0
lENSG00000229155,0.0
lENSG00000229160,0.0
lENSG00000229162,0.0
lENSG00000229188,0.0
lENSG00000229190,0.0
lENSG00000229203,0.0
lENSG00000229242,0.0
lENSG00000229283,0.0
lENSG00000229297,0.0
lENSG00000229299,0.0
lENSG00000229301,0.0
lENSG00000229313,0.0
lENSG00000229331,0.0
lENSG00000229345,0.0
lENSG00000229356,0.0
lENSG00000229368,0.0
lENSG00000229379,0.0
lENSG00000229380,0.0
lENSG00000229388,0.0
lENSG00000229401,0.0
lENSG00000229402,0.0
lENSG00000229418,0.0
lENSG00000229434,0.0
lENSG00000229454,0.0
lENSG00000229458,0.0
lENSG00000229533,0.0
lENSG00000229543,0.0
lENSG00000229550,0.0
lENSG00000229565,0.0
lENSG00000229569,0.0
lENSG00000229591,0.0
lENSG00000229607,0.0
lENSG00000229649,0.0
lENSG00000229672,0.0
lENSG00000229673,0.0
lENSG00000229720,0.0
lENSG00000229722,0.0
lENSG00000229770,0.0
lENSG00000229779,0.0
lENSG00000229791,0.0
lENSG00000229805,0.0
lENSG00000229851,0.0
lENSG00000229854,0.0
lENSG00000229913,0.0
lENSG00000229955,0.0
lENSG00000230000,0.0
lENSG00000230001,0.0
lENSG00000230005,0.0
lENSG00000230013,0.0
lENSG00000230030,0.0
lENSG00000230063,0.0
lENSG00000230065,0.0
lENSG00000230100,0.0
lENSG00000230105,0.0
lENSG00000230114,0.0
lENSG00000230121,0.0
lENSG00000230126,0.0
lENSG00000230153,0.0
lENSG00000230159,0.0
lENSG00000230184,0.0
lENSG00000230190,0.0
lENSG00000230197,0.0
lENSG00000230226,0.0
lENSG00000230229,0.0
lENSG00000230233,0.0
lENSG00000230260,0.0
lENSG00000230300,0.0
lENSG00000230313,0.0
lENSG00000230352,0.0
lENSG00000230385,0.0
lENSG00000230387,0.0
lENSG00000230393,0.0
lENSG00000230427,0.0
lENSG00000230432,0.0
lENSG00000230452,0.0
lENSG00000230470,0.0
lENSG00000230483,0.0
lENSG00000230526,0.0
lENSG00000230555,0.0
lENSG00000230599,0.0
lENSG00000230600,0.0
lENSG00000230627,0.0
lENSG00000230648,0.0
lENSG00000230658,0.0
lENSG00000230668,0.0
lENSG00000230680,0.0
lENSG00000230684,0.0
lENSG00000230690,0.0
lENSG00000230699,0.0
lENSG00000230729,0.0
lENSG00000230731,0.0
lENSG00000230732,0.0
lENSG00000230736,0.0
lENSG00000230741,0.0
lENSG00000230759,0.0
lENSG00000230790,0.0
lENSG00000230805,0.0
lENSG00000230830,0.0
lENSG00000230834,0.0
lENSG00000230838,0.0
lENSG00000230894,0.0
lENSG00000230898,0.0
lENSG00000230908,0.0
lENSG00000230947,0.0
lENSG00000230970,0.0
lENSG00000231013,0.0
lENSG00000231024,0.0
lENSG00000231054,0.0
lENSG00000231056,0.0
lENSG00000231081,0.0
lENSG00000231082,0.0
lENSG00000231114,0.0
lENSG00000231125,0.0
lENSG00000231143,0.0
lENSG00000231150,0.0
lENSG00000231156,0.0
lENSG00000231172,0.0
lENSG00000231183,0.0
lENSG00000231189,0.0
lENSG00000231193,0.0
lENSG00000231196,0.0
lENSG00000231212,0.0
lENSG00000231272,0.0
lENSG00000231291,0.0
lENSG00000231324,0.0
lENSG00000231334,0.0
lENSG00000231401,0.0
lENSG00000231403,0.0
lENSG00000231412,0.0
lENSG00000231413,0.0
lENSG00000231437,0.0
lENSG00000231440,0.0
lENSG00000231515,0.0
lENSG00000231519,0.0
lENSG00000231521,0.0
lENSG00000231529,0.0
lENSG00000231539,0.0
lENSG00000231551,0.0
lENSG00000231560,0.0
lENSG00000231597,0.0
lENSG00000231604,0.0
lENSG00000231613,0.0
lENSG00000231628,0.0
lENSG00000231678,0.0
lENSG00000231682,0.0
lENSG00000231691,0.0
lENSG00000231720,0.0
lENSG00000231756,0.0
lENSG00000231760,0.0
lENSG00000231781,0.0
lENSG00000231795,0.0
lENSG00000231811,0.0
lENSG00000231883,0.0
lENSG00000231892,0.0
lENSG00000231953,0.0
lENSG00000231980,0.0
lENSG00000232028,0.0
lENSG00000232031,0.0
lENSG00000232073,0.0
lENSG00000232086,0.0
lENSG00000232110,0.0
lENSG00000232197,0.0
lENSG00000232200,0.0
lENSG00000232309,0.0
lENSG00000232363,0.0
lENSG00000232394,0.0
lENSG00000232406,0.0
lENSG00000232408,0.0
lENSG00000232415,0.0
lENSG00000232470,0.0
lENSG00000232474,0.0
lENSG00000232500,0.0
lENSG00000232518,0.0
lENSG00000232524,0.0
lENSG00000232529,0.0
lENSG00000232590,0.0
lENSG00000232604,0.0
lENSG00000232638,0.0
lENSG00000232640,0.0
lENSG00000232715,0.0
lENSG00000232719,0.0
lENSG00000232739,0.0
lENSG00000232746,0.0
lENSG00000232756,0.0
lENSG00000232762,0.0
lENSG00000232806,0.0
lENSG00000232812,0.0
lENSG00000232817,0.0
lENSG00000232886,0.0
lENSG00000232891,0.0
lENSG00000232893,0.0
lENSG00000232909,0.0
lENSG00000232912,0.0
lENSG00000232959,0.0
lENSG00000232964,0.0
lENSG00000232969,0.0
lENSG00000232978,0.0
lENSG00000232985,0.0
lENSG00000232986,0.0
lENSG00000233029,0.0
lENSG00000233030,0.0
lENSG00000233064,0.0
lENSG00000233069,0.0
lENSG00000233078,0.0
lENSG00000233082,0.0
lENSG00000233099,0.0
lENSG00000233103,0.0
lENSG00000233110,0.0
lENSG00000233144,0.0
lENSG00000233191,0.0
lENSG00000233203,0.0
lENSG00000233207,0.0
lENSG00000233219,0.0
lENSG00000233237,0.0
lENSG00000233271,0.0
lENSG00000233339,0.0
lENSG00000233384,0.0
lENSG00000233393,0.0
lENSG00000233407,0.0
lENSG00000233415,0.0
lENSG00000233430,0.0
lENSG00000233464,0.0
lENSG00000233479,0.0
lENSG00000233492,0.0
lENSG00000233516,0.0
lENSG00000233529,0.0
lENSG00000233534,0.0
lENSG00000233542,0.0
lENSG00000233581,0.0
lENSG00000233590,0.0
lENSG00000233625,0.0
lENSG00000233693,0.0
lENSG00000233694,0.0
lENSG00000233718,0.0
lENSG00000233721,0.0
lENSG00000233729,0.0
lENSG00000233760,0.0
lENSG00000233799,0.0
lENSG00000233850,0.0
lENSG00000233858,0.0
lENSG00000233875,0.0
lENSG00000233919,0.0
lENSG00000233936,0.0
lENSG00000234006,0.0
lENSG00000234028,0.0
lENSG00000234034,0.0
lENSG00000234055,0.0
lENSG00000234083,0.0
lENSG00000234089,0.0
lENSG00000234105,0.0
lENSG00000234117,0.0
lENSG00000234155,0.0
lENSG00000234169,0.0
lENSG00000234174,0.0
lENSG00000234181,0.0
lENSG00000234183,0.0
lENSG00000234190,0.0
lENSG00000234215,0.0
lENSG00000234292,0.0
lENSG00000234318,0.0
lENSG00000234327,0.0
lENSG00000234431,0.0
lENSG00000234455,0.0
lENSG00000234484,0.0
lENSG00000234519,0.0
lENSG00000234540,0.0
lENSG00000234542,0.0
lENSG00000234580,0.0
lENSG00000234613,0.0
lENSG00000234622,0.0
lENSG00000234625,0.0
lENSG00000234634,0.0
lENSG00000234638,0.0
lENSG00000234640,0.0
lENSG00000234653,0.0
lENSG00000234677,0.0
lENSG00000234696,0.0
lENSG00000234740,0.0
lENSG00000234741,0.0
lENSG00000234775,0.0
lENSG00000234779,0.0
lENSG00000234789,0.0
lENSG00000234864,0.0
lENSG00000234884,0.0
lENSG00000234892,0.0
lENSG00000234949,0.0
lENSG00000234952,0.0
lENSG00000234979,0.0
lENSG00000235011,0.0
lENSG00000235035,0.0
lENSG00000235047,0.0
lENSG00000235052,0.0
lENSG00000235056,0.0
lENSG00000235058,0.0
lENSG00000235070,0.0
lENSG00000235086,0.0
lENSG00000235158,0.0
lENSG00000235159,0.0
lENSG00000235168,0.0
lENSG00000235198,0.0
lENSG00000235200,0.0
lENSG00000235201,0.0
lENSG00000235242,0.0
lENSG00000235271,0.0
lENSG00000235279,0.0
lENSG00000235343,0.0
lENSG00000235361,0.0
lENSG00000235403,0.0
lENSG00000235427,0.0
lENSG00000235434,0.0
lENSG00000235445,0.0
lENSG00000235461,0.0
lENSG00000235480,0.0
lENSG00000235503,0.0
lENSG00000235572,0.0
lENSG00000235584,0.0
lENSG00000235601,0.0
lENSG00000235612,0.0
lENSG00000235625,0.0
lENSG00000235628,0.0
lENSG00000235637,0.0
lENSG00000235728,0.0
lENSG00000235736,0.0
lENSG00000235774,0.0
lENSG00000235782,0.0
lENSG00000235795,0.0
lENSG00000235820,0.0
lENSG00000235862,0.0
lENSG00000235881,0.0
lENSG00000235994,0.0
lENSG00000236022,0.0
lENSG00000236053,0.0
lENSG00000236091,0.0
lENSG00000236119,0.0
lENSG00000236129,0.0
lENSG00000236145,0.0
lENSG00000236166,0.0
lENSG00000236194,0.0
lENSG00000236209,0.0
lENSG00000236240,0.0
lENSG00000236244,0.0
lENSG00000236267,0.0
lENSG00000236272,0.0
lENSG00000236324,0.0
lENSG00000236326,0.0
lENSG00000236340,0.0
lENSG00000236345,0.0
lENSG00000236352,0.0
lENSG00000236385,0.0
lENSG00000236390,0.0
lENSG00000236436,0.0
lENSG00000236463,0.0
lENSG00000236494,0.0
lENSG00000236495,0.0
lENSG00000236514,0.0
lENSG00000236529,0.0
lENSG00000236572,0.0
lENSG00000236601,0.0
lENSG00000236617,0.0
lENSG00000236627,0.0
lENSG00000236687,0.0
lENSG00000236703,0.0
lENSG00000236709,0.0
lENSG00000236724,0.0
lENSG00000236754,0.0
lENSG00000236769,0.0
lENSG00000236828,0.0
lENSG00000236833,0.0
lENSG00000236837,0.0
lENSG00000236838,0.0
lENSG00000236866,0.0
lENSG00000236889,0.0
lENSG00000236938,0.0
lENSG00000236968,0.0
lENSG00000236985,0.0
lENSG00000237011,0.0
lENSG00000237015,0.0
lENSG00000237058,0.0
lENSG00000237174,0.0
lENSG00000237200,0.0
lENSG00000237208,0.0
lENSG00000237224,0.0
lENSG00000237243,0.0
lENSG00000237259,0.0
lENSG00000237271,0.0
lENSG00000237286,0.0
lENSG00000237310,0.0
lENSG00000237326,0.0
lENSG00000237331,0.0
lENSG00000237337,0.0
lENSG00000237371,0.0
lENSG00000237477,0.0
lENSG00000237479,0.0
lENSG00000237520,0.0
lENSG00000237529,0.0
lENSG00000237531,0.0
lENSG00000237567,0.0
lENSG00000237571,0.0
lENSG00000237576,0.0
lENSG00000237581,0.0
lENSG00000237595,0.0
lENSG00000237604,0.0
lENSG00000237612,0.0
lENSG00000237643,0.0
lENSG00000237670,0.0
lENSG00000237713,0.0
lENSG00000237716,0.0
lENSG00000237718,0.0
lENSG00000237734,0.0
lENSG00000237756,0.0
lENSG00000237772,0.0
lENSG00000237786,0.0
lENSG00000237802,0.0
lENSG00000237832,0.0
lENSG00000237843,0.0
lENSG00000237851,0.0
lENSG00000237856,0.0
lENSG00000237892,0.0
lENSG00000237896,0.0
lENSG00000237950,0.0
lENSG00000237980,0.0
lENSG00000238022,0.0
lENSG00000238031,0.0
lENSG00000238107,0.0
lENSG00000238117,0.0
lENSG00000238122,0.0
lENSG00000238140,0.0
lENSG00000238156,0.0
lENSG00000238160,0.0
lENSG00000238178,0.0
lENSG00000238185,0.0
lENSG00000238192,0.0
lENSG00000238250,0.0
lENSG00000238277,0.0
lENSG00000238291,0.0
lENSG00000239205,0.0
lENSG00000239377,0.0
lENSG00000239454,0.0
lENSG00000239508,0.0
lENSG00000239628,0.0
lENSG00000239661,0.0
lENSG00000239715,0.0
lENSG00000239739,0.0
lENSG00000239767,0.0
lENSG00000239906,0.0
lENSG00000239930,0.0
lENSG00000240032,0.0
lENSG00000240033,0.0
lENSG00000240056,0.0
lENSG00000240063,0.0
lENSG00000240152,0.0
lENSG00000240219,0.0
lENSG00000240354,0.0
lENSG00000240355,0.0
lENSG00000240476,0.0
lENSG00000240498,0.0
lENSG00000240573,0.0
lENSG00000240792,0.0
lENSG00000240801,0.0
lENSG00000240842,0.0
lENSG00000240868,0.0
lENSG00000240996,0.0
lENSG00000241131,0.0
lENSG00000241151,0.0
lENSG00000241169,0.0
lENSG00000241202,0.0
lENSG00000241326,0.0
lENSG00000241520,0.0
lENSG00000241544,0.0
lENSG00000241596,0.0
lENSG00000241749,0.0
lENSG00000241792,0.0
lENSG00000241882,0.0
lENSG00000242012,0.0
lENSG00000242094,0.0
lENSG00000242282,0.0
lENSG00000242317,0.0
lENSG00000242339,0.0
lENSG00000242391,0.0
lENSG00000242407,0.0
lENSG00000242618,0.0
lENSG00000242686,0.0
lENSG00000242808,0.0
lENSG00000242925,0.0
lENSG00000243062,0.0
lENSG00000243179,0.0
lENSG00000243187,0.0
lENSG00000243197,0.0
lENSG00000243296,0.0
lENSG00000243321,0.0
lENSG00000243485,0.0
lENSG00000243572,0.0
lENSG00000243819,0.0
lENSG00000243903,0.0
lENSG00000243969,0.0
lENSG00000244124,0.0
lENSG00000244252,0.0
lENSG00000244310,0.0
lENSG00000244461,0.0
lENSG00000244620,0.0
lENSG00000244675,0.0
lENSG00000245281,0.0
lENSG00000245522,0.0
lENSG00000245571,0.0
lENSG00000245648,0.0
lENSG00000245694,0.0
lENSG00000246331,0.0
lENSG00000246526,0.0
lENSG00000247363,0.0
lENSG00000247735,0.0
lENSG00000248050,0.0
lENSG00000248125,0.0
lENSG00000248127,0.0
lENSG00000248137,0.0
lENSG00000248203,0.0
lENSG00000248222,0.0
lENSG00000248227,0.0
lENSG00000248317,0.0
lENSG00000248322,0.0
lENSG00000248339,0.0
lENSG00000248346,0.0
lENSG00000248358,0.0
lENSG00000248363,0.0
lENSG00000248369,0.0
lENSG00000248370,0.0
lENSG00000248378,0.0
lENSG00000248393,0.0
lENSG00000248397,0.0
lENSG00000248425,0.0
lENSG00000248458,0.0
lENSG00000248474,0.0
lENSG00000248479,0.0
lENSG00000248511,0.0
lENSG00000248516,0.0
lENSG00000248518,0.0
lENSG00000248576,0.0
lENSG00000248588,0.0
lENSG00000248597,0.0
lENSG00000248624,0.0
lENSG00000248738,0.0
lENSG00000248762,0.0
lENSG00000248779,0.0
lENSG00000248783,0.0
lENSG00000248842,0.0
lENSG00000248912,0.0
lENSG00000248927,0.0
lENSG00000248936,0.0
lENSG00000248943,0.0
lENSG00000248965,0.0
lENSG00000248984,0.0
lENSG00000248991,0.0
lENSG00000249017,0.0
lENSG00000249052,0.0
lENSG00000249071,0.0
lENSG00000249099,0.0
lENSG00000249100,0.0
lENSG00000249114,0.0
lENSG00000249122,0.0
lENSG00000249159,0.0
lENSG00000249201,0.0
lENSG00000249219,0.0
lENSG00000249225,0.0
lENSG00000249309,0.0
lENSG00000249318,0.0
lENSG00000249349,0.0
lENSG00000249409,0.0
lENSG00000249419,0.0
lENSG00000249441,0.0
lENSG00000249463,0.0
lENSG00000249474,0.0
lENSG00000249478,0.0
lENSG00000249483,0.0
lENSG00000249513,0.0
lENSG00000249588,0.0
lENSG00000249604,0.0
lENSG00000249610,0.0
lENSG00000249621,0.0
lENSG00000249635,0.0
lENSG00000249664,0.0
lENSG00000249667,0.0
lENSG00000249685,0.0
lENSG00000249697,0.0
lENSG00000249710,0.0
lENSG00000249717,0.0
lENSG00000249727,0.0
lENSG00000249746,0.0
lENSG00000249747,0.0
lENSG00000249782,0.0
lENSG00000249785,0.0
lENSG00000249818,0.0
lENSG00000249830,0.0
lENSG00000249852,0.0
lENSG00000249892,0.0
lENSG00000249901,0.0
lENSG00000249916,0.0
lENSG00000249932,0.0
lENSG00000249941,0.0
lENSG00000249955,0.0
lENSG00000249959,0.0
lENSG00000249981,0.0
lENSG00000249984,0.0
lENSG00000250015,0.0
lENSG00000250032,0.0
lENSG00000250034,0.0
lENSG00000250057,0.0
lENSG00000250078,0.0
lENSG00000250106,0.0
lENSG00000250122,0.0
lENSG00000250141,0.0
lENSG00000250150,0.0
lENSG00000250158,0.0
lENSG00000250173,0.0
lENSG00000250190,0.0
lENSG00000250193,0.0
lENSG00000250222,0.0
lENSG00000250237,0.0
lENSG00000250252,0.0
lENSG00000250256,0.0
lENSG00000250259,0.0
lENSG00000250280,0.0
lENSG00000250282,0.0
lENSG00000250341,0.0
lENSG00000250348,0.0
lENSG00000250366,0.0
lENSG00000250371,0.0
