lncRNA_id,identifier,gene_name,gene_id
lENSMUSG00000086864,ENSMUSG00000086864,A630077J23Rik,ENSMUSG00000086864
lENSMUSG00000086866,ENSMUSG00000086866,4930512H18Rik,ENSMUSG00000086866
lENSMUSG00000086868,ENSMUSG00000086868,Gm15883,ENSMUSG00000086868
lENSMUSG00000086872,ENSMUSG00000086872,Gm14225,ENSMUSG00000086872
lENSMUSG00000086873,ENSMUSG00000086873,Gm15672,ENSMUSG00000086873
lENSMUSG00000086874,ENSMUSG00000086874,Gm13175,ENSMUSG00000086874
lENSMUSG00000086876,ENSMUSG00000086876,Gm12828,ENSMUSG00000086876
lENSMUSG00000086877,ENSMUSG00000086877,A230072C01Rik,ENSMUSG00000086877
lENSMUSG00000086881,ENSMUSG00000086881,Gm13594,ENSMUSG00000086881
lENSMUSG00000086882,ENSMUSG00000086882,Gm13352,ENSMUSG00000086882
lENSMUSG00000086883,ENSMUSG00000086883,Gm15992,ENSMUSG00000086883
lENSMUSG00000086884,ENSMUSG00000086884,Gm16225,ENSMUSG00000086884
lENSMUSG00000086886,ENSMUSG00000086886,Gm15135,ENSMUSG00000086886
lENSMUSG00000086887,ENSMUSG00000086887,1700060C16Rik,ENSMUSG00000086887
lENSMUSG00000086890,ENSMUSG00000086890,1700021J08Rik,ENSMUSG00000086890
lENSMUSG00000086894,ENSMUSG00000086894,Gm15708,ENSMUSG00000086894
lENSMUSG00000086903,ENSMUSG00000086903,HOTAIR,ENSMUSG00000086903
lENSMUSG00000086904,ENSMUSG00000086904,Gm13404,ENSMUSG00000086904
lENSMUSG00000086905,ENSMUSG00000086905,Gm13716,ENSMUSG00000086905
lENSMUSG00000086908,ENSMUSG00000086908,Gm13598,ENSMUSG00000086908
lENSMUSG00000086912,ENSMUSG00000086912,4930505O20Rik,ENSMUSG00000086912
lENSMUSG00000086913,ENSMUSG00000086913,Gm14019,ENSMUSG00000086913
lENSMUSG00000086914,ENSMUSG00000086914,Gm16124,ENSMUSG00000086914
lENSMUSG00000086916,ENSMUSG00000086916,Gm15903,ENSMUSG00000086916
lENSMUSG00000086918,ENSMUSG00000086918,4930429F24Rik,ENSMUSG00000086918
lENSMUSG00000086921,ENSMUSG00000086921,Gm13189,ENSMUSG00000086921
lENSMUSG00000086923,ENSMUSG00000086923,4930406D18Rik,ENSMUSG00000086923
lENSMUSG00000086925,ENSMUSG00000086925,Gm6286,ENSMUSG00000086925
lENSMUSG00000086926,ENSMUSG00000086926,Gm6226,ENSMUSG00000086926
lENSMUSG00000086927,ENSMUSG00000086927,Gm11823,ENSMUSG00000086927
lENSMUSG00000086928,ENSMUSG00000086928,Gm14210,ENSMUSG00000086928
lENSMUSG00000086931,ENSMUSG00000086931,Gm14532,ENSMUSG00000086931
lENSMUSG00000086937,ENSMUSG00000086937,Gm15063,ENSMUSG00000086937
lENSMUSG00000086939,ENSMUSG00000086939,Gm13530,ENSMUSG00000086939
lENSMUSG00000086940,ENSMUSG00000086940,Gm12746,ENSMUSG00000086940
lENSMUSG00000086942,ENSMUSG00000086942,Gm15489,ENSMUSG00000086942
lENSMUSG00000086945,ENSMUSG00000086945,4930562A09Rik,ENSMUSG00000086945
lENSMUSG00000086946,ENSMUSG00000086946,Gm15527,ENSMUSG00000086946
lENSMUSG00000086947,ENSMUSG00000086947,4930522O17Rik,ENSMUSG00000086947
lENSMUSG00000086948,ENSMUSG00000086948,Gm14697,ENSMUSG00000086948
lENSMUSG00000086949,ENSMUSG00000086949,Gm13066,ENSMUSG00000086949
lENSMUSG00000086952,ENSMUSG00000086952,Gm12596,ENSMUSG00000086952
lENSMUSG00000086953,ENSMUSG00000086953,Aknaos,ENSMUSG00000086953
lENSMUSG00000086954,ENSMUSG00000086954,4930583P06Rik,ENSMUSG00000086954
lENSMUSG00000086955,ENSMUSG00000086955,1700021L23Rik,ENSMUSG00000086955
lENSMUSG00000086957,ENSMUSG00000086957,Gm13869,ENSMUSG00000086957
lENSMUSG00000086959,ENSMUSG00000086959,E330010L02Rik,ENSMUSG00000086959
lENSMUSG00000086960,ENSMUSG00000086960,Gm13017,ENSMUSG00000086960
lENSMUSG00000086961,ENSMUSG00000086961,Gm12946,ENSMUSG00000086961
lENSMUSG00000086963,ENSMUSG00000086963,Gm14135,ENSMUSG00000086963
lENSMUSG00000086964,ENSMUSG00000086964,Gm15948,ENSMUSG00000086964
lENSMUSG00000086968,ENSMUSG00000086968,4933431E20Rik,ENSMUSG00000086968
lENSMUSG00000086969,ENSMUSG00000086969,4930443O20Rik,ENSMUSG00000086969
lENSMUSG00000086970,ENSMUSG00000086970,Bcas1os1,ENSMUSG00000086970
lENSMUSG00000086974,ENSMUSG00000086974,Gm15092,ENSMUSG00000086974
lENSMUSG00000086978,ENSMUSG00000086978,4933435F18Rik,ENSMUSG00000086978
lENSMUSG00000086980,ENSMUSG00000086980,Gm13791,ENSMUSG00000086980
lENSMUSG00000086984,ENSMUSG00000086984,Gm6762,ENSMUSG00000086984
lENSMUSG00000086993,ENSMUSG00000086993,Rsf1os2,ENSMUSG00000086993
lENSMUSG00000086994,ENSMUSG00000086994,Gm13402,ENSMUSG00000086994
lENSMUSG00000086995,ENSMUSG00000086995,Gm13544,ENSMUSG00000086995
lENSMUSG00000086996,ENSMUSG00000086996,4933416E14Rik,ENSMUSG00000086996
lENSMUSG00000086997,ENSMUSG00000086997,Gm12981,ENSMUSG00000086997
lENSMUSG00000086999,ENSMUSG00000086999,Bcas1os2,ENSMUSG00000086999
lENSMUSG00000087001,ENSMUSG00000087001,Gm15475,ENSMUSG00000087001
lENSMUSG00000087007,ENSMUSG00000087007,Gm2231,ENSMUSG00000087007
lENSMUSG00000087008,ENSMUSG00000087008,Gm5530,ENSMUSG00000087008
lENSMUSG00000087009,ENSMUSG00000087009,Nphs1os,ENSMUSG00000087009
lENSMUSG00000087010,ENSMUSG00000087010,1700041M05Rik,ENSMUSG00000087010
lENSMUSG00000087011,ENSMUSG00000087011,Gm12930,ENSMUSG00000087011
lENSMUSG00000087015,ENSMUSG00000087015,Gm14041,ENSMUSG00000087015
lENSMUSG00000087016,ENSMUSG00000087016,Gm15979,ENSMUSG00000087016
lENSMUSG00000087017,ENSMUSG00000087017,4930417H01Rik,ENSMUSG00000087017
lENSMUSG00000087018,ENSMUSG00000087018,2900072N19Rik,ENSMUSG00000087018
lENSMUSG00000087022,ENSMUSG00000087022,9130024F11Rik,ENSMUSG00000087022
lENSMUSG00000087024,ENSMUSG00000087024,B230119M05Rik,ENSMUSG00000087024
lENSMUSG00000087026,ENSMUSG00000087026,A230103J11Rik,ENSMUSG00000087026
lENSMUSG00000087027,ENSMUSG00000087027,Gm13206,ENSMUSG00000087027
lENSMUSG00000087028,ENSMUSG00000087028,Gm13387,ENSMUSG00000087028
lENSMUSG00000087029,ENSMUSG00000087029,Gm14133,ENSMUSG00000087029
lENSMUSG00000087032,ENSMUSG00000087032,Gm13874,ENSMUSG00000087032
lENSMUSG00000087033,ENSMUSG00000087033,Gm14155,ENSMUSG00000087033
lENSMUSG00000087034,ENSMUSG00000087034,Cbfa2t2-ps1,ENSMUSG00000087034
lENSMUSG00000087035,ENSMUSG00000087035,Tmem74bos,ENSMUSG00000087035
lENSMUSG00000087037,ENSMUSG00000087037,4930432L08Rik,ENSMUSG00000087037
lENSMUSG00000087038,ENSMUSG00000087038,2900079G21Rik,ENSMUSG00000087038
lENSMUSG00000087040,ENSMUSG00000087040,Gm14033,ENSMUSG00000087040
lENSMUSG00000087043,ENSMUSG00000087043,Gm13599,ENSMUSG00000087043
lENSMUSG00000087044,ENSMUSG00000087044,1700042G15Rik,ENSMUSG00000087044
lENSMUSG00000087045,ENSMUSG00000087045,4930515B02Rik,ENSMUSG00000087045
lENSMUSG00000087047,ENSMUSG00000087047,1700110K17Rik,ENSMUSG00000087047
lENSMUSG00000087049,ENSMUSG00000087049,Bach2it1,ENSMUSG00000087049
lENSMUSG00000087052,ENSMUSG00000087052,Gm8093,ENSMUSG00000087052
lENSMUSG00000087056,ENSMUSG00000087056,Gm14004,ENSMUSG00000087056
lENSMUSG00000087061,ENSMUSG00000087061,A130030D18Rik,ENSMUSG00000087061
lENSMUSG00000087063,ENSMUSG00000087063,Gm15857,ENSMUSG00000087063
lENSMUSG00000087070,ENSMUSG00000087070,Gm12505,ENSMUSG00000087070
lENSMUSG00000087071,ENSMUSG00000087071,Trp73os,ENSMUSG00000087071
lENSMUSG00000087074,ENSMUSG00000087074,Gm14249,ENSMUSG00000087074
lENSMUSG00000087079,ENSMUSG00000087079,Gm13389,ENSMUSG00000087079
lENSMUSG00000087082,ENSMUSG00000087082,Gm15423,ENSMUSG00000087082
lENSMUSG00000087083,ENSMUSG00000087083,Gm15083;ENSMUSG00000087083,ENSMUSG00000087083
lENSMUSG00000087084,ENSMUSG00000087084,Gm13016,ENSMUSG00000087084
lENSMUSG00000087086,ENSMUSG00000087086,Gm13269,ENSMUSG00000087086
lENSMUSG00000087088,ENSMUSG00000087088,Gm16638,ENSMUSG00000087088
lENSMUSG00000087090,ENSMUSG00000087090,Nctc1,ENSMUSG00000087090
lENSMUSG00000087093,ENSMUSG00000087093,Gm15486,ENSMUSG00000087093
lENSMUSG00000087098,ENSMUSG00000087098,Gm11884,ENSMUSG00000087098
lENSMUSG00000087099,ENSMUSG00000087099,Gm11782,ENSMUSG00000087099
lENSMUSG00000087100,ENSMUSG00000087100,Gm14641,ENSMUSG00000087100
lENSMUSG00000087103,ENSMUSG00000087103,Gm13344,ENSMUSG00000087103
lENSMUSG00000087104,ENSMUSG00000087104,Tmem132cos,ENSMUSG00000087104
lENSMUSG00000087106,ENSMUSG00000087106,Gm13964,ENSMUSG00000087106
lENSMUSG00000087108,ENSMUSG00000087108,Gm16093,ENSMUSG00000087108
lENSMUSG00000087110,ENSMUSG00000087110,Gm11264,ENSMUSG00000087110
lENSMUSG00000087115,ENSMUSG00000087115,Pcsk2os2,ENSMUSG00000087115
lENSMUSG00000087125,ENSMUSG00000087125,A230108P19Rik,ENSMUSG00000087125
lENSMUSG00000087127,ENSMUSG00000087127,Gm12756,ENSMUSG00000087127
lENSMUSG00000087128,ENSMUSG00000087128,Gm12655,ENSMUSG00000087128
lENSMUSG00000087129,ENSMUSG00000087129,Gm16316,ENSMUSG00000087129
lENSMUSG00000087131,ENSMUSG00000087131,Gm16152,ENSMUSG00000087131
lENSMUSG00000087135,ENSMUSG00000087135,Gm16096,ENSMUSG00000087135
lENSMUSG00000087136,ENSMUSG00000087136,Gm15864,ENSMUSG00000087136
lENSMUSG00000087137,ENSMUSG00000087137,4930509K18Rik,ENSMUSG00000087137
lENSMUSG00000087138,ENSMUSG00000087138,Gm15545,ENSMUSG00000087138
lENSMUSG00000087142,ENSMUSG00000087142,Gm12454,ENSMUSG00000087142
lENSMUSG00000087146,ENSMUSG00000087146,Gm15205,ENSMUSG00000087146
lENSMUSG00000087147,ENSMUSG00000087147,Gm14228,ENSMUSG00000087147
lENSMUSG00000087148,ENSMUSG00000087148,1700030C14Rik,ENSMUSG00000087148
lENSMUSG00000087149,ENSMUSG00000087149,Itih5l-ps,ENSMUSG00000087149
lENSMUSG00000087150,ENSMUSG00000087150,BC064078,ENSMUSG00000087150
lENSMUSG00000087151,ENSMUSG00000087151,Gm14022,ENSMUSG00000087151
lENSMUSG00000087157,ENSMUSG00000087157,Sox5os2,ENSMUSG00000087157
lENSMUSG00000087158,ENSMUSG00000087158,Gm14093,ENSMUSG00000087158
lENSMUSG00000087159,ENSMUSG00000087159,Gm15246,ENSMUSG00000087159
lENSMUSG00000087160,ENSMUSG00000087160,Gm16336,ENSMUSG00000087160
lENSMUSG00000087162,ENSMUSG00000087162,Gm14244,ENSMUSG00000087162
lENSMUSG00000087164,ENSMUSG00000087164,Nr5a1os,ENSMUSG00000087164
lENSMUSG00000087167,ENSMUSG00000087167,Gm15891,ENSMUSG00000087167
lENSMUSG00000087171,ENSMUSG00000087171,Gm12962,ENSMUSG00000087171
lENSMUSG00000087174,ENSMUSG00000087174,5530601H04Rik,ENSMUSG00000087174
lENSMUSG00000087175,ENSMUSG00000087175,Gm15133,ENSMUSG00000087175
lENSMUSG00000087176,ENSMUSG00000087176,D230022J07Rik,ENSMUSG00000087176
lENSMUSG00000087178,ENSMUSG00000087178,A230056P14Rik,ENSMUSG00000087178
lENSMUSG00000087179,ENSMUSG00000087179,Gm14230,ENSMUSG00000087179
lENSMUSG00000087180,ENSMUSG00000087180,Gm11924,ENSMUSG00000087180
lENSMUSG00000087185,ENSMUSG00000087185,Gm13872,ENSMUSG00000087185
lENSMUSG00000087187,ENSMUSG00000087187,Gm13431,ENSMUSG00000087187
lENSMUSG00000087192,ENSMUSG00000087192,4930412L05Rik,ENSMUSG00000087192
lENSMUSG00000087193,ENSMUSG00000087193,Gm14820,ENSMUSG00000087193
lENSMUSG00000087195,ENSMUSG00000087195,Gm12907,ENSMUSG00000087195
lENSMUSG00000087196,ENSMUSG00000087196,Gm13373,ENSMUSG00000087196
lENSMUSG00000087197,ENSMUSG00000087197,Gm13780,ENSMUSG00000087197
lENSMUSG00000087198,ENSMUSG00000087198,Gm13097,ENSMUSG00000087198
lENSMUSG00000087199,ENSMUSG00000087199,Gm15818,ENSMUSG00000087199
lENSMUSG00000087200,ENSMUSG00000087200,Lrp8os3,ENSMUSG00000087200
lENSMUSG00000087201,ENSMUSG00000087201,Gm15261,ENSMUSG00000087201
lENSMUSG00000087203,ENSMUSG00000087203,Gm13986,ENSMUSG00000087203
lENSMUSG00000087204,ENSMUSG00000087204,1700073E17Rik,ENSMUSG00000087204
lENSMUSG00000087205,ENSMUSG00000087205,4930445N08Rik,ENSMUSG00000087205
lENSMUSG00000087206,ENSMUSG00000087206,Gm16175,ENSMUSG00000087206
lENSMUSG00000087207,ENSMUSG00000087207,Gm13147,ENSMUSG00000087207
lENSMUSG00000087213,ENSMUSG00000087213,2810408I11Rik,ENSMUSG00000087213
lENSMUSG00000087215,ENSMUSG00000087215,Gm14618,ENSMUSG00000087215
lENSMUSG00000087217,ENSMUSG00000087217,Gm13209,ENSMUSG00000087217
lENSMUSG00000087222,ENSMUSG00000087222,E030042O20Rik,ENSMUSG00000087222
lENSMUSG00000087223,ENSMUSG00000087223,4930442L01Rik,ENSMUSG00000087223
lENSMUSG00000087226,ENSMUSG00000087226,Gm14015,ENSMUSG00000087226
lENSMUSG00000087228,ENSMUSG00000087228,Gm12827,ENSMUSG00000087228
lENSMUSG00000087231,ENSMUSG00000087231,E230016M11Rik,ENSMUSG00000087231
lENSMUSG00000087232,ENSMUSG00000087232,Gm14764,ENSMUSG00000087232
lENSMUSG00000087233,ENSMUSG00000087233,4930594C11Rik,ENSMUSG00000087233
lENSMUSG00000087234,ENSMUSG00000087234,Gm13759,ENSMUSG00000087234
lENSMUSG00000087235,ENSMUSG00000087235,Gm4750,ENSMUSG00000087235
lENSMUSG00000087239,ENSMUSG00000087239,Gm7613,ENSMUSG00000087239
lENSMUSG00000087241,ENSMUSG00000087241,Gm11844,ENSMUSG00000087241
lENSMUSG00000087246,ENSMUSG00000087246,Gm13346,ENSMUSG00000087246
lENSMUSG00000087248,ENSMUSG00000087248,Gm16120,ENSMUSG00000087248
lENSMUSG00000087250,ENSMUSG00000087250,Usp46os1,ENSMUSG00000087250
lENSMUSG00000087252,ENSMUSG00000087252,Gm14379,ENSMUSG00000087252
lENSMUSG00000087254,ENSMUSG00000087254,2310005A03Rik,ENSMUSG00000087254
lENSMUSG00000087258,ENSMUSG00000087258,Gm15461,ENSMUSG00000087258
lENSMUSG00000087261,ENSMUSG00000087261,Gm15477,ENSMUSG00000087261
lENSMUSG00000087263,ENSMUSG00000087263,Gm15726,ENSMUSG00000087263
lENSMUSG00000087264,ENSMUSG00000087264,Gad1os,ENSMUSG00000087264
lENSMUSG00000087266,ENSMUSG00000087266,Gm15991,ENSMUSG00000087266
lENSMUSG00000087267,ENSMUSG00000087267,4933427J07Rik,ENSMUSG00000087267
lENSMUSG00000087269,ENSMUSG00000087269,D330023K18Rik,ENSMUSG00000087269
lENSMUSG00000087273,ENSMUSG00000087273,Gm13203,ENSMUSG00000087273
lENSMUSG00000087277,ENSMUSG00000087277,2010013B24Rik,ENSMUSG00000087277
lENSMUSG00000087278,ENSMUSG00000087278,A930006I01Rik,ENSMUSG00000087278
lENSMUSG00000087288,ENSMUSG00000087288,Gm13061,ENSMUSG00000087288
lENSMUSG00000087289,ENSMUSG00000087289,4933424M12Rik,ENSMUSG00000087289
lENSMUSG00000087290,ENSMUSG00000087290,Gm15866,ENSMUSG00000087290
lENSMUSG00000087292,ENSMUSG00000087292,Gm13832,ENSMUSG00000087292
lENSMUSG00000087293,ENSMUSG00000087293,Gm14341,ENSMUSG00000087293
lENSMUSG00000087294,ENSMUSG00000087294,Gm13556,ENSMUSG00000087294
lENSMUSG00000087298,ENSMUSG00000087298,Gm9392,ENSMUSG00000087298
lENSMUSG00000087299,ENSMUSG00000087299,Gm12953,ENSMUSG00000087299
lENSMUSG00000087300,ENSMUSG00000087300,Gm16725,ENSMUSG00000087300
lENSMUSG00000087301,ENSMUSG00000087301,Gm13629,ENSMUSG00000087301
lENSMUSG00000087302,ENSMUSG00000087302,Sox5os1,ENSMUSG00000087302
lENSMUSG00000087305,ENSMUSG00000087305,A430035B10Rik,ENSMUSG00000087305
lENSMUSG00000087307,ENSMUSG00000087307,Gm12925,ENSMUSG00000087307
lENSMUSG00000087309,ENSMUSG00000087309,4930528P14Rik,ENSMUSG00000087309
lENSMUSG00000087314,ENSMUSG00000087314,Prkag2os2,ENSMUSG00000087314
lENSMUSG00000087316,ENSMUSG00000087316,Gm11917,ENSMUSG00000087316
lENSMUSG00000087317,ENSMUSG00000087317,4930466I24Rik,ENSMUSG00000087317
lENSMUSG00000087324,ENSMUSG00000087324,Gm14818,ENSMUSG00000087324
lENSMUSG00000087326,ENSMUSG00000087326,Gm12503,ENSMUSG00000087326
lENSMUSG00000087327,ENSMUSG00000087327,Gm15884;ENSMUSG00000087327,ENSMUSG00000087327
lENSMUSG00000087332,ENSMUSG00000087332,Gm12690,ENSMUSG00000087332
lENSMUSG00000087333,ENSMUSG00000087333,Gm13652,ENSMUSG00000087333
lENSMUSG00000087336,ENSMUSG00000087336,Gm15860,ENSMUSG00000087336
lENSMUSG00000087337,ENSMUSG00000087337,Gm14144,ENSMUSG00000087337
lENSMUSG00000087341,ENSMUSG00000087341,0610040F04Rik,ENSMUSG00000087341
lENSMUSG00000087345,ENSMUSG00000087345,Gm13746,ENSMUSG00000087345
lENSMUSG00000087346,ENSMUSG00000087346,Gm5699,ENSMUSG00000087346
lENSMUSG00000087348,ENSMUSG00000087348,Gm15582,ENSMUSG00000087348
lENSMUSG00000087349,ENSMUSG00000087349,Gm12680,ENSMUSG00000087349
lENSMUSG00000087351,ENSMUSG00000087351,Gm11464,ENSMUSG00000087351
lENSMUSG00000087352,ENSMUSG00000087352,Gm12999,ENSMUSG00000087352
lENSMUSG00000087353,ENSMUSG00000087353,Gm13727,ENSMUSG00000087353
lENSMUSG00000087355,ENSMUSG00000087355,Gm13187,ENSMUSG00000087355
lENSMUSG00000087356,ENSMUSG00000087356,Gm13856,ENSMUSG00000087356
lENSMUSG00000087357,ENSMUSG00000087357,Gm12498,ENSMUSG00000087357
lENSMUSG00000087358,ENSMUSG00000087358,4930453H23Rik,ENSMUSG00000087358
lENSMUSG00000087360,ENSMUSG00000087360,Gm15104,ENSMUSG00000087360
lENSMUSG00000087361,ENSMUSG00000087361,0610043K17Rik,ENSMUSG00000087361
lENSMUSG00000087362,ENSMUSG00000087362,Gm13710,ENSMUSG00000087362
lENSMUSG00000087363,ENSMUSG00000087363,Gm16347,ENSMUSG00000087363
lENSMUSG00000087365,ENSMUSG00000087365,C430049B03Rik,ENSMUSG00000087365
lENSMUSG00000087366,ENSMUSG00000087366,Junos,ENSMUSG00000087366
lENSMUSG00000087368,ENSMUSG00000087368,BC065397,ENSMUSG00000087368
lENSMUSG00000087369,ENSMUSG00000087369,Gm14696,ENSMUSG00000087369
lENSMUSG00000087371,ENSMUSG00000087371,Gm15541,ENSMUSG00000087371
lENSMUSG00000087374,ENSMUSG00000087374,Gm15457,ENSMUSG00000087374
lENSMUSG00000087377,ENSMUSG00000087377,AV099323,ENSMUSG00000087377
lENSMUSG00000087378,ENSMUSG00000087378,Gm12414,ENSMUSG00000087378
lENSMUSG00000087379,ENSMUSG00000087379,Gm13849,ENSMUSG00000087379
lENSMUSG00000087380,ENSMUSG00000087380,2210408F21Rik,ENSMUSG00000087380
lENSMUSG00000087381,ENSMUSG00000087381,Gm16008,ENSMUSG00000087381
lENSMUSG00000087382,ENSMUSG00000087382,Ctcflos,ENSMUSG00000087382
lENSMUSG00000087383,ENSMUSG00000087383,Gm12446,ENSMUSG00000087383
lENSMUSG00000087386,ENSMUSG00000087386,Gm15637,ENSMUSG00000087386
lENSMUSG00000087389,ENSMUSG00000087389,Gm15592,ENSMUSG00000087389
lENSMUSG00000087390,ENSMUSG00000087390,Gm7598,ENSMUSG00000087390
lENSMUSG00000087394,ENSMUSG00000087394,Gm12945,ENSMUSG00000087394
lENSMUSG00000087395,ENSMUSG00000087395,Gm12705,ENSMUSG00000087395
lENSMUSG00000087396,ENSMUSG00000087396,4933407K13Rik,ENSMUSG00000087396
lENSMUSG00000087399,ENSMUSG00000087399,Gm11899,ENSMUSG00000087399
lENSMUSG00000087401,ENSMUSG00000087401,Gm14664,ENSMUSG00000087401
lENSMUSG00000087402,ENSMUSG00000087402,Gm11867;ENSMUSG00000087402,ENSMUSG00000087402
lENSMUSG00000087403,ENSMUSG00000087403,Kantr,ENSMUSG00000087403
lENSMUSG00000087405,ENSMUSG00000087405,Gm14232,ENSMUSG00000087405
lENSMUSG00000087406,ENSMUSG00000087406,E130215H24Rik,ENSMUSG00000087406
lENSMUSG00000087409,ENSMUSG00000087409,Gm14271,ENSMUSG00000087409
lENSMUSG00000087411,ENSMUSG00000087411,Gm16048,ENSMUSG00000087411
lENSMUSG00000087412,ENSMUSG00000087412,Gm15501,ENSMUSG00000087412
lENSMUSG00000087413,ENSMUSG00000087413,Gm11266,ENSMUSG00000087413
lENSMUSG00000087416,ENSMUSG00000087416,Gm15906,ENSMUSG00000087416
lENSMUSG00000087417,ENSMUSG00000087417,Gm13001,ENSMUSG00000087417
lENSMUSG00000087422,ENSMUSG00000087422,Gm13564,ENSMUSG00000087422
lENSMUSG00000087424,ENSMUSG00000087424,5730405O15Rik,ENSMUSG00000087424
lENSMUSG00000087428,ENSMUSG00000087428,Gm15017,ENSMUSG00000087428
lENSMUSG00000087430,ENSMUSG00000087430,Gm13405,ENSMUSG00000087430
lENSMUSG00000087431,ENSMUSG00000087431,Gm16054,ENSMUSG00000087431
lENSMUSG00000087433,ENSMUSG00000087433,Gm14167,ENSMUSG00000087433
lENSMUSG00000087435,ENSMUSG00000087435,Gm16323,ENSMUSG00000087435
lENSMUSG00000087436,ENSMUSG00000087436,Gm16156,ENSMUSG00000087436
lENSMUSG00000087437,ENSMUSG00000087437,Gm13112,ENSMUSG00000087437
lENSMUSG00000087439,ENSMUSG00000087439,Gm15788,ENSMUSG00000087439
lENSMUSG00000087441,ENSMUSG00000087441,Gm13853,ENSMUSG00000087441
lENSMUSG00000087442,ENSMUSG00000087442,Gm14453,ENSMUSG00000087442
lENSMUSG00000087445,ENSMUSG00000087445,Gm14286,ENSMUSG00000087445
lENSMUSG00000087449,ENSMUSG00000087449,Gm12971,ENSMUSG00000087449
lENSMUSG00000087451,ENSMUSG00000087451,Gm12970,ENSMUSG00000087451
lENSMUSG00000087455,ENSMUSG00000087455,5330411J11Rik,ENSMUSG00000087455
lENSMUSG00000087456,ENSMUSG00000087456,Gm16322,ENSMUSG00000087456
lENSMUSG00000087458,ENSMUSG00000087458,Gm13999,ENSMUSG00000087458
lENSMUSG00000087459,ENSMUSG00000087459,Csmd2os,ENSMUSG00000087459
lENSMUSG00000087461,ENSMUSG00000087461,C230014O12Rik,ENSMUSG00000087461
lENSMUSG00000087462,ENSMUSG00000087462,Gm2200,ENSMUSG00000087462
lENSMUSG00000087465,ENSMUSG00000087465,Gm13905,ENSMUSG00000087465
lENSMUSG00000087466,ENSMUSG00000087466,A330041J22Rik,ENSMUSG00000087466
lENSMUSG00000087467,ENSMUSG00000087467,Gm13601,ENSMUSG00000087467
lENSMUSG00000087468,ENSMUSG00000087468,Gm7023,ENSMUSG00000087468
lENSMUSG00000087469,ENSMUSG00000087469,Gm16142,ENSMUSG00000087469
lENSMUSG00000087470,ENSMUSG00000087470,A630031M04Rik,ENSMUSG00000087470
lENSMUSG00000087473,ENSMUSG00000087473,Gm13883,ENSMUSG00000087473
lENSMUSG00000087475,ENSMUSG00000087475,4933406I18Rik,ENSMUSG00000087475
lENSMUSG00000087476,ENSMUSG00000087476,Rap1gapos,ENSMUSG00000087476
lENSMUSG00000087477,ENSMUSG00000087477,Gm13822,ENSMUSG00000087477
lENSMUSG00000087482,ENSMUSG00000087482,Gm12720,ENSMUSG00000087482
lENSMUSG00000087484,ENSMUSG00000087484,2900089D17Rik,ENSMUSG00000087484
lENSMUSG00000087487,ENSMUSG00000087487,Ppp2r2cos,ENSMUSG00000087487
lENSMUSG00000087491,ENSMUSG00000087491,Gm14552,ENSMUSG00000087491
lENSMUSG00000087492,ENSMUSG00000087492,Gm15700,ENSMUSG00000087492
lENSMUSG00000087495,ENSMUSG00000087495,Gm14152,ENSMUSG00000087495
lENSMUSG00000087496,ENSMUSG00000087496,Gm13523,ENSMUSG00000087496
lENSMUSG00000087500,ENSMUSG00000087500,Gm12426,ENSMUSG00000087500
lENSMUSG00000087502,ENSMUSG00000087502,Gm16091,ENSMUSG00000087502
lENSMUSG00000087504,ENSMUSG00000087504,Gm13658,ENSMUSG00000087504
lENSMUSG00000087505,ENSMUSG00000087505,Gm15241,ENSMUSG00000087505
lENSMUSG00000087513,ENSMUSG00000087513,Gm13236,ENSMUSG00000087513
lENSMUSG00000087514,ENSMUSG00000087514,Gm16076,ENSMUSG00000087514
lENSMUSG00000087515,ENSMUSG00000087515,Gm13554,ENSMUSG00000087515
lENSMUSG00000087516,ENSMUSG00000087516,Tbx3os1,ENSMUSG00000087516
lENSMUSG00000087518,ENSMUSG00000087518,Gm13561,ENSMUSG00000087518
lENSMUSG00000087519,ENSMUSG00000087519,AV039307,ENSMUSG00000087519
lENSMUSG00000087524,ENSMUSG00000087524,Gm14285,ENSMUSG00000087524
lENSMUSG00000087525,ENSMUSG00000087525,Gm13062,ENSMUSG00000087525
lENSMUSG00000087527,ENSMUSG00000087527,Gm13656,ENSMUSG00000087527
lENSMUSG00000087528,ENSMUSG00000087528,9830144P21Rik,ENSMUSG00000087528
lENSMUSG00000087530,ENSMUSG00000087530,Gm15533,ENSMUSG00000087530
lENSMUSG00000087537,ENSMUSG00000087537,Gm13799,ENSMUSG00000087537
lENSMUSG00000087538,ENSMUSG00000087538,Gm16341,ENSMUSG00000087538
lENSMUSG00000087539,ENSMUSG00000087539,Gm13584,ENSMUSG00000087539
lENSMUSG00000087541,ENSMUSG00000087541,Hopxos,ENSMUSG00000087541
lENSMUSG00000087544,ENSMUSG00000087544,Gm13923,ENSMUSG00000087544
lENSMUSG00000087545,ENSMUSG00000087545,Gm13966,ENSMUSG00000087545
lENSMUSG00000087549,ENSMUSG00000087549,Gm13427,ENSMUSG00000087549
lENSMUSG00000087550,ENSMUSG00000087550,Gm14343,ENSMUSG00000087550
lENSMUSG00000087552,ENSMUSG00000087552,Gm15819,ENSMUSG00000087552
lENSMUSG00000087553,ENSMUSG00000087553,5730412P04Rik,ENSMUSG00000087553
lENSMUSG00000087555,ENSMUSG00000087555,Gm13997,ENSMUSG00000087555
