lncRNA_id,protein,edge_weight
lNONMMUG021714,Tdp43,1
lNONMMUG021715,Fus,2
lNONMMUG021715,Tdp43,1
lNONMMUG021716,Tdp43,1
lNONMMUG021718,FMRP,1
lNONMMUG021718,Fus,2
lNONMMUG021718,PABP1,1
lNONMMUG021718,Pou5f1,1
lNONMMUG021718,RFOX2,1
lNONMMUG021718,TYY1,1
lNONMMUG021718,Tdp43,1
lNONMMUG021718,Upf1,1
lNONMMUG021719,Tdp43,1
lNONMMUG021720,Fus,2
lNONMMUG021720,Tdp43,1
lNONMMUG021721,Fus,2
lNONMMUG021721,Tdp43,1
lNONMMUG021723,Fus,1
lNONMMUG021727,Upf1,1
lNONMMUG021728,Celf1,2
lNONMMUG021728,FMRP,1
lNONMMUG021728,Fus,2
lNONMMUG021728,Tdp43,1
lNONMMUG021729,FMRP,1
lNONMMUG021729,Fus,2
lNONMMUG021729,Tdp43,1
lNONMMUG021730,Fus,2
lNONMMUG021730,Tdp43,1
lNONMMUG021731,Fus,2
lNONMMUG021731,Tdp43,1
lNONMMUG021731,Upf1,1
lNONMMUG021732,Fus,2
lNONMMUG021732,Tdp43,1
lNONMMUG021735,Celf1,3
lNONMMUG021735,FMRP,1
lNONMMUG021735,Fus,2
lNONMMUG021735,PABPC1,1
lNONMMUG021735,Tdp43,1
lNONMMUG021735,Upf1,1
lNONMMUG021736,FMRP,1
lNONMMUG021736,Fus,2
lNONMMUG021736,PABPC1,1
lNONMMUG021736,Tdp43,1
lNONMMUG021737,Fus,2
lNONMMUG021737,Tdp43,1
lNONMMUG021737,Upf1,1
lNONMMUG021739,Tdp43,1
lNONMMUG021741,Fus,2
lNONMMUG021741,Tdp43,1
lNONMMUG021743,Fus,1
lNONMMUG021743,Tdp43,1
lNONMMUG021745,Tdp43,1
lNONMMUG021747,Fus,2
lNONMMUG021747,Tdp43,1
lNONMMUG021748,Fus,2
lNONMMUG021748,RFOX2,1
lNONMMUG021748,Tdp43,1
lNONMMUG021749,Celf1,2
lNONMMUG021749,Fus,2
lNONMMUG021749,Tdp43,1
lNONMMUG021751,Fus,1
lNONMMUG021752,Tdp43,1
lNONMMUG021753,Fus,1
lNONMMUG021753,Tdp43,1
lNONMMUG021754,FMRP,1
lNONMMUG021754,Fus,2
lNONMMUG021754,JARID2,1
lNONMMUG021754,Tdp43,1
lNONMMUG021755,Fus,2
lNONMMUG021755,Tardbp,1
lNONMMUG021755,Tdp43,1
lNONMMUG021755,Upf1,1
lNONMMUG021756,Fus,1
lNONMMUG021758,FMRP,1
lNONMMUG021758,Fus,1
lNONMMUG021758,PABPC1,1
lNONMMUG021758,Tdp43,1
lNONMMUG021758,Upf1,1
lNONMMUG021759,Fus,2
lNONMMUG021759,Upf1,1
lNONMMUG021760,Celf1,1
lNONMMUG021760,Fus,2
lNONMMUG021760,Tdp43,1
lNONMMUG021760,Upf1,1
lNONMMUG021761,Fus,2
lNONMMUG021761,Tardbp,1
lNONMMUG021761,Tdp43,1
lNONMMUG021762,Fus,2
lNONMMUG021762,Tdp43,1
lNONMMUG021762,Upf1,1
lNONMMUG021763,Fus,2
lNONMMUG021763,Tdp43,1
lNONMMUG021763,Upf1,1
lNONMMUG021764,Fus,1
lNONMMUG021764,Tdp43,1
lNONMMUG021765,Fus,2
lNONMMUG021765,Tdp43,1
lNONMMUG021766,FMRP,1
lNONMMUG021767,Fus,2
lNONMMUG021767,JARID2,1
lNONMMUG021767,Tdp43,1
lNONMMUG021769,Fus,1
lNONMMUG021769,Tdp43,1
lNONMMUG021770,Fus,1
lNONMMUG021770,Tdp43,1
lNONMMUG021771,Fus,1
lNONMMUG021771,Tdp43,1
lNONMMUG021772,Fus,1
lNONMMUG021772,Tdp43,1
lNONMMUG021773,Fus,1
lNONMMUG021775,Fus,1
lNONMMUG021776,Tdp43,1
lNONMMUG021777,-,1
lNONMMUG021777,AGO1,1
lNONMMUG021777,AGO2,1
lNONMMUG021777,AGO4,1
lNONMMUG021777,Celf1,1
lNONMMUG021777,Elavl1,1
lNONMMUG021777,FMR1,1
lNONMMUG021777,FMRP,1
lNONMMUG021777,Fus,2
lNONMMUG021777,PABP1,1
lNONMMUG021777,Pou5f1,1
lNONMMUG021777,Ptbp2,1
lNONMMUG021777,QKI,1
lNONMMUG021777,RFOX2,1
lNONMMUG021777,SFPQ,1
lNONMMUG021777,TTP,1
lNONMMUG021777,TYY1,1
lNONMMUG021777,Tdp43,1
lNONMMUG021777,Upf1,1
lNONMMUG021778,FMRP,1
lNONMMUG021778,Fus,2
lNONMMUG021778,Tdp43,1
lNONMMUG021778,Upf1,1
lNONMMUG021779,Fus,1
lNONMMUG021779,Tdp43,1
lNONMMUG021779,Upf1,1
lNONMMUG021781,Fus,2
lNONMMUG021781,Upf1,1
lNONMMUG021782,Tdp43,1
lNONMMUG021785,PABPC1,1
lNONMMUG021792,Fus,2
lNONMMUG021792,Tdp43,1
lNONMMUG021793,Celf1,1
lNONMMUG021793,Fus,2
lNONMMUG021793,JARID2,1
lNONMMUG021793,Mbnl2,1
lNONMMUG021793,Tardbp,1
lNONMMUG021793,Tdp43,1
lNONMMUG021793,Upf1,1
lNONMMUG021794,FMRP,1
lNONMMUG021794,Fus,2
lNONMMUG021794,Tdp43,1
lNONMMUG021794,Upf1,1
lNONMMUG021795,Tdp43,1
lNONMMUG021798,Fus,2
lNONMMUG021799,Tdp43,1
lNONMMUG021800,Fus,1
lNONMMUG021800,Tdp43,1
lNONMMUG021800,Upf1,1
lNONMMUG021801,Fus,2
lNONMMUG021802,Fus,2
lNONMMUG021802,SFPQ,1
lNONMMUG021803,Fus,2
lNONMMUG021803,Upf1,1
lNONMMUG021809,Fus,2
lNONMMUG021809,Tardbp,1
lNONMMUG021809,Tdp43,1
lNONMMUG021810,Fus,2
lNONMMUG021810,SFPQ,1
lNONMMUG021810,TIA1,1
lNONMMUG021810,TTP,1
lNONMMUG021810,Tdp43,1
lNONMMUG021813,Fus,1
lNONMMUG021813,RFOX2,1
lNONMMUG021813,Tdp43,1
lNONMMUG021813,VIGLN,1
lNONMMUG021816,Fus,2
lNONMMUG021816,Tdp43,1
lNONMMUG021817,Fus,2
lNONMMUG021817,Tdp43,1
lNONMMUG021818,Fus,2
lNONMMUG021818,Tdp43,1
lNONMMUG021819,Fus,2
lNONMMUG021819,Nova1,1
lNONMMUG021819,Tdp43,1
lNONMMUG021820,Fus,2
lNONMMUG021820,Tdp43,1
lNONMMUG021821,FMRP,1
lNONMMUG021821,Fus,2
lNONMMUG021821,RFOX2,1
lNONMMUG021821,SFPQ,1
lNONMMUG021821,TYY1,1
lNONMMUG021821,Tdp43,1
lNONMMUG021821,VIGLN,1
lNONMMUG021822,FMRP,1
lNONMMUG021822,Fus,2
lNONMMUG021822,SFPQ,1
lNONMMUG021822,Tdp43,1
lNONMMUG021823,FMRP,1
lNONMMUG021823,Fus,2
lNONMMUG021823,Tdp43,1
lNONMMUG021824,Fus,2
lNONMMUG021824,Tdp43,1
lNONMMUG021825,Fus,2
lNONMMUG021825,Nova1,1
lNONMMUG021825,Tdp43,1
lNONMMUG021826,-,2
lNONMMUG021826,FMR1,1
lNONMMUG021826,Fus,2
lNONMMUG021826,Pou5f1,1
lNONMMUG021826,RFOX2,1
lNONMMUG021826,SFPQ,1
lNONMMUG021826,TYY1,1
lNONMMUG021826,Tdp43,1
lNONMMUG021827,Fus,2
lNONMMUG021827,Tardbp,1
lNONMMUG021827,Tdp43,1
lNONMMUG021828,Fus,2
lNONMMUG021828,Tdp43,1
lNONMMUG021830,Celf1,1
lNONMMUG021830,Fus,2
lNONMMUG021830,Tdp43,1
lNONMMUG021831,Celf1,3
lNONMMUG021831,Ezh2,1
lNONMMUG021831,FMRP,1
lNONMMUG021831,Fus,2
lNONMMUG021831,JARID2,1
lNONMMUG021831,PABPC1,1
lNONMMUG021831,Tdp43,1
lNONMMUG021831,Upf1,1
lNONMMUG021832,Fus,2
lNONMMUG021832,Pou5f1,1
lNONMMUG021832,SFPQ,1
lNONMMUG021832,Tdp43,1
lNONMMUG021834,Celf1,1
lNONMMUG021834,Fus,2
lNONMMUG021834,Tdp43,1
lNONMMUG021834,Upf1,1
lNONMMUG021835,-,1
lNONMMUG021835,AGO1,1
lNONMMUG021835,AGO2,1
lNONMMUG021835,AGO4,1
lNONMMUG021835,Celf1,2
lNONMMUG021835,Fus,1
lNONMMUG021835,RFOX2,1
lNONMMUG021836,FMRP,1
lNONMMUG021836,Fus,2
lNONMMUG021836,PABPC1,1
lNONMMUG021836,Tdp43,1
lNONMMUG021837,Fus,1
lNONMMUG021837,Tdp43,1
lNONMMUG021838,Celf1,3
lNONMMUG021838,FMRP,1
lNONMMUG021838,Fus,1
lNONMMUG021838,Tdp43,1
lNONMMUG021838,Upf1,1
lNONMMUG021840,Fus,2
lNONMMUG021840,Rbfox3,1
lNONMMUG021840,Tdp43,1
lNONMMUG021841,Fus,2
lNONMMUG021841,Tdp43,1
lNONMMUG021842,FMRP,1
lNONMMUG021842,Fus,1
lNONMMUG021842,Tdp43,1
lNONMMUG021842,Upf1,1
lNONMMUG021844,Celf1,2
lNONMMUG021844,FMRP,1
lNONMMUG021844,Fus,2
lNONMMUG021844,Tdp43,1
lNONMMUG021844,Upf1,1
lNONMMUG021845,Celf1,3
lNONMMUG021845,FMRP,1
lNONMMUG021845,Fus,2
lNONMMUG021845,Tdp43,1
lNONMMUG021845,Upf1,1
lNONMMUG021847,Upf1,1
lNONMMUG021852,PABPC1,1
lNONMMUG021852,Upf1,1
lNONMMUG021853,Upf1,1
lNONMMUG021854,Fus,2
lNONMMUG021854,Tdp43,1
lNONMMUG021855,Celf1,2
lNONMMUG021855,Fus,2
lNONMMUG021855,RFOX2,1
lNONMMUG021855,TTP,1
lNONMMUG021855,Tdp43,1
lNONMMUG021856,Celf1,2
lNONMMUG021856,Fus,1
lNONMMUG021856,Tdp43,1
lNONMMUG021857,Ezh2,1
lNONMMUG021857,FMRP,1
lNONMMUG021857,Fus,2
lNONMMUG021857,PABPC1,1
lNONMMUG021857,Tdp43,1
lNONMMUG021859,FMRP,1
lNONMMUG021859,Fus,2
lNONMMUG021859,Tdp43,1
lNONMMUG021859,Upf1,1
lNONMMUG021861,Fus,2
lNONMMUG021861,Tdp43,1
lNONMMUG021862,Fus,2
lNONMMUG021862,Tdp43,1
lNONMMUG021863,Fus,2
lNONMMUG021863,Tdp43,1
lNONMMUG021866,Fus,2
lNONMMUG021866,Tdp43,1
lNONMMUG021868,Fus,1
lNONMMUG021868,Tdp43,1
lNONMMUG021870,Ezh2,1
lNONMMUG021870,FMRP,1
lNONMMUG021870,Fus,2
lNONMMUG021870,Tdp43,1
lNONMMUG021872,Celf1,1
lNONMMUG021872,Fus,2
lNONMMUG021872,Upf1,1
lNONMMUG021874,Fus,2
lNONMMUG021874,Mbnl1,1
lNONMMUG021874,Tdp43,1
lNONMMUG021874,Upf1,1
lNONMMUG021875,DAZL,1
lNONMMUG021875,Fus,2
lNONMMUG021875,PABP1,1
lNONMMUG021875,Ptbp2,1
lNONMMUG021875,Tdp43,1
lNONMMUG021877,Tdp43,1
lNONMMUG021877,Upf1,1
lNONMMUG021878,FMRP,1
lNONMMUG021878,Fus,2
lNONMMUG021878,Tdp43,1
lNONMMUG021880,FMRP,1
lNONMMUG021880,Fus,1
lNONMMUG021880,Tdp43,1
lNONMMUG021881,Upf1,1
lNONMMUG021882,AGO1,1
lNONMMUG021882,AGO2,1
lNONMMUG021882,AGO4,1
lNONMMUG021882,Celf1,2
lNONMMUG021882,FMR1,1
lNONMMUG021882,FMRP,1
lNONMMUG021882,Fus,1
lNONMMUG021882,KPYM,1
lNONMMUG021882,PABP1,1
lNONMMUG021882,Pou5f1,1
lNONMMUG021882,QKI,1
lNONMMUG021882,RFOX2,1
lNONMMUG021882,SFPQ,1
lNONMMUG021882,TIA1,1
lNONMMUG021882,TYY1,1
lNONMMUG021882,Tdp43,1
lNONMMUG021882,Upf1,1
lNONMMUG021885,Fus,2
lNONMMUG021885,Tdp43,1
lNONMMUG021887,Fus,2
lNONMMUG021887,SFPQ,1
lNONMMUG021887,TIA1,1
lNONMMUG021888,Pou5f1,1
lNONMMUG021888,TYY1,1
lNONMMUG021888,Tdp43,1
lNONMMUG021889,Fus,1
lNONMMUG021891,Fus,2
lNONMMUG021891,Tdp43,1
lNONMMUG021892,Fus,2
lNONMMUG021892,Tardbp,1
lNONMMUG021892,Tdp43,1
lNONMMUG021893,Fus,2
lNONMMUG021893,Tdp43,1
lNONMMUG021894,Fus,2
lNONMMUG021894,Nova1,1
lNONMMUG021894,Tardbp,1
lNONMMUG021894,Tdp43,1
lNONMMUG021895,AGO2,1
lNONMMUG021895,Celf1,1
lNONMMUG021895,FMRP,1
lNONMMUG021895,Fus,2
lNONMMUG021895,Nova1,1
lNONMMUG021895,Tardbp,1
lNONMMUG021895,Tdp43,1
lNONMMUG021896,Fus,2
lNONMMUG021896,Tdp43,1
lNONMMUG021897,Fus,2
lNONMMUG021897,Tdp43,1
lNONMMUG021898,Fus,2
lNONMMUG021898,Mbnl1,1
lNONMMUG021898,Tardbp,1
lNONMMUG021898,Tdp43,1
lNONMMUG021899,Fus,2
lNONMMUG021899,Tdp43,1
lNONMMUG021900,Celf1,2
lNONMMUG021900,Fus,2
lNONMMUG021900,Tdp43,1
lNONMMUG021901,Fus,2
lNONMMUG021901,Tardbp,1
lNONMMUG021901,Tdp43,1
lNONMMUG021902,Celf1,3
lNONMMUG021902,FMRP,1
lNONMMUG021902,Fus,2
lNONMMUG021902,Mbnl1,1
lNONMMUG021902,Nova1,1
lNONMMUG021902,Tardbp,1
lNONMMUG021902,Tdp43,1
lNONMMUG021903,Celf1,1
lNONMMUG021903,Fus,2
lNONMMUG021903,Nova1,1
lNONMMUG021903,Tardbp,1
lNONMMUG021903,Tdp43,1
lNONMMUG021904,FMRP,1
lNONMMUG021904,Fus,2
lNONMMUG021904,Tdp43,1
lNONMMUG021905,-,2
lNONMMUG021905,FMRP,1
lNONMMUG021905,Fus,2
lNONMMUG021905,RFOX2,1
lNONMMUG021905,Tdp43,1
lNONMMUG021906,Fus,2
lNONMMUG021906,Mbnl1,1
lNONMMUG021906,Tdp43,1
lNONMMUG021907,Fus,2
lNONMMUG021907,Tdp43,1
lNONMMUG021908,Celf1,1
lNONMMUG021908,Fus,2
lNONMMUG021908,Tdp43,1
lNONMMUG021909,Celf1,1
lNONMMUG021909,FMRP,1
lNONMMUG021909,Fus,2
lNONMMUG021909,Tdp43,1
lNONMMUG021910,Celf1,2
lNONMMUG021910,Fus,2
lNONMMUG021910,Tardbp,1
lNONMMUG021910,Tdp43,1
lNONMMUG021911,Celf1,1
lNONMMUG021911,Fus,2
lNONMMUG021911,Tdp43,1
lNONMMUG021912,Fus,2
lNONMMUG021912,Tardbp,1
lNONMMUG021912,Tdp43,1
lNONMMUG021913,Ezh2,1
lNONMMUG021913,FMRP,1
lNONMMUG021913,JARID2,1
lNONMMUG021914,Mbnl1,1
lNONMMUG021915,Fus,2
lNONMMUG021915,Tdp43,1
lNONMMUG021916,Cpsf6,1
lNONMMUG021916,FMRP,1
lNONMMUG021916,Mbnl1,1
lNONMMUG021916,Rbfox3,2
lNONMMUG021916,Upf1,1
lNONMMUG021917,Fus,2
lNONMMUG021917,Tdp43,1
lNONMMUG021918,Fus,2
lNONMMUG021918,Tdp43,1
lNONMMUG021919,FMRP,1
lNONMMUG021919,Fus,2
lNONMMUG021919,Tardbp,1
lNONMMUG021919,Tdp43,1
lNONMMUG021920,AGO1,1
lNONMMUG021920,AGO2,1
lNONMMUG021920,AGO4,1
lNONMMUG021920,FMRP,1
lNONMMUG021920,Fus,1
lNONMMUG021920,PABP1,1
lNONMMUG021920,Pou5f1,1
lNONMMUG021920,RFOX2,1
lNONMMUG021920,TYY1,1
lNONMMUG021920,Tdp43,1
lNONMMUG021920,VIGLN,1
lNONMMUG021922,FMRP,1
lNONMMUG021923,Tdp43,1
lNONMMUG021932,Elavl1,1
lNONMMUG021932,FMRP,1
lNONMMUG021932,PABP1,1
lNONMMUG021932,Pou5f1,1
lNONMMUG021932,Ptbp2,1
lNONMMUG021932,RFOX2,1
lNONMMUG021932,TTP,1
lNONMMUG021932,TYY1,1
lNONMMUG021932,Tdp43,1
lNONMMUG021932,Upf1,1
lNONMMUG021933,FMRP,1
lNONMMUG021934,Tdp43,1
lNONMMUG021936,Pou5f1,1
lNONMMUG021936,RFOX2,1
lNONMMUG021936,TYY1,1
lNONMMUG021936,Tdp43,1
lNONMMUG021940,Tdp43,1
lNONMMUG021943,Tdp43,1
lNONMMUG021944,RFOX2,1
lNONMMUG021944,SFPQ,1
lNONMMUG021944,TIA1,1
lNONMMUG021944,TTP,1
lNONMMUG021944,Tdp43,1
lNONMMUG021945,Celf1,2
lNONMMUG021945,FMRP,1
lNONMMUG021945,Fus,2
lNONMMUG021945,PABPC1,1
lNONMMUG021945,RFOX2,1
lNONMMUG021945,TYY1,1
lNONMMUG021945,Tdp43,1
lNONMMUG021946,Fus,1
lNONMMUG021946,Tdp43,1
lNONMMUG021947,Fus,2
lNONMMUG021947,Tdp43,1
lNONMMUG021947,Upf1,1
lNONMMUG021948,Fus,2
lNONMMUG021948,Upf1,1
lNONMMUG021949,Fus,2
lNONMMUG021949,Tdp43,1
lNONMMUG021950,Fus,2
lNONMMUG021950,Mbnl1,1
lNONMMUG021950,Tdp43,1
lNONMMUG021950,Upf1,1
lNONMMUG021951,Fus,1
lNONMMUG021952,Celf1,1
lNONMMUG021952,FMRP,1
lNONMMUG021952,Fus,2
lNONMMUG021952,Tdp43,1
lNONMMUG021955,Fus,1
lNONMMUG021955,JARID2,1
lNONMMUG021955,Pou5f1,1
lNONMMUG021955,Ptbp2,1
lNONMMUG021955,RFOX2,1
lNONMMUG021955,SFPQ,1
lNONMMUG021955,TYY1,1
lNONMMUG021955,Upf1,1
lNONMMUG021955,VIGLN,1
lNONMMUG021956,Ezh2,1
lNONMMUG021958,Tdp43,1
lNONMMUG021958,Upf1,1
lNONMMUG021963,FMR1,1
lNONMMUG021963,Pou5f1,1
lNONMMUG021963,RFOX2,1
lNONMMUG021963,TYY1,1
lNONMMUG021963,Tdp43,1
lNONMMUG021966,Tdp43,1
lNONMMUG021967,Tdp43,1
lNONMMUG021970,Tdp43,1
lNONMMUG021971,FMRP,1
lNONMMUG021971,Fus,2
lNONMMUG021971,Tdp43,1
lNONMMUG021971,Upf1,1
lNONMMUG021972,Fus,2
lNONMMUG021972,Pou5f1,1
lNONMMUG021972,RFOX2,1
lNONMMUG021972,Tdp43,1
lNONMMUG021974,Tdp43,1
lNONMMUG021978,Fus,2
lNONMMUG021978,Mbnl1,1
lNONMMUG021978,Tdp43,1
lNONMMUG021978,Upf1,1
lNONMMUG021979,Fus,2
lNONMMUG021979,Tdp43,1
lNONMMUG021980,Celf1,1
lNONMMUG021980,FMRP,1
lNONMMUG021980,Fus,2
lNONMMUG021980,JARID2,1
lNONMMUG021980,Tdp43,1
lNONMMUG021980,Upf1,1
lNONMMUG021984,Fus,1
lNONMMUG021984,Tdp43,1
lNONMMUG021984,Upf1,1
lNONMMUG021985,Fus,1
lNONMMUG021985,Upf1,1
lNONMMUG021993,Fus,1
lNONMMUG021993,RFOX2,1
lNONMMUG021993,Tdp43,1
lNONMMUG021994,Celf1,1
lNONMMUG021994,FMRP,1
lNONMMUG021994,Fus,2
lNONMMUG021994,JARID2,1
lNONMMUG021994,Mbnl1,1
lNONMMUG021994,Tdp43,1
lNONMMUG021994,Upf1,1
lNONMMUG021996,Fus,2
lNONMMUG021997,Fus,2
lNONMMUG021997,Tdp43,1
lNONMMUG022000,Tdp43,1
lNONMMUG022000,Upf1,1
lNONMMUG022002,FMRP,1
lNONMMUG022002,Fus,2
lNONMMUG022002,Tdp43,1
lNONMMUG022003,Fus,2
lNONMMUG022003,Tdp43,1
lNONMMUG022004,FMRP,1
lNONMMUG022004,Fus,1
lNONMMUG022006,Tdp43,1
lNONMMUG022007,Tdp43,1
lNONMMUG022009,Celf1,1
lNONMMUG022009,Fus,2
lNONMMUG022009,Tdp43,1
lNONMMUG022011,Fus,2
lNONMMUG022011,Tdp43,1
lNONMMUG022012,Celf1,1
lNONMMUG022012,Fus,2
lNONMMUG022012,Tdp43,1
lNONMMUG022013,Fus,2
lNONMMUG022013,Tdp43,1
lNONMMUG022014,Fus,2
lNONMMUG022014,PABP1,1
lNONMMUG022014,Pou5f1,1
lNONMMUG022014,RFOX2,1
lNONMMUG022014,SFPQ,1
lNONMMUG022014,Tdp43,1
lNONMMUG022014,Upf1,1
lNONMMUG022016,Tdp43,1
lNONMMUG022020,Fus,1
lNONMMUG022020,Nova1,1
lNONMMUG022020,Tdp43,1
lNONMMUG022022,Celf1,2
lNONMMUG022022,Fus,2
lNONMMUG022022,Rbfox3,1
lNONMMUG022022,Tdp43,1
lNONMMUG022022,Upf1,1
lNONMMUG022023,Fus,2
lNONMMUG022023,Tdp43,1
lNONMMUG022024,Nova1,1
lNONMMUG022025,Celf1,1
lNONMMUG022025,Fus,2
lNONMMUG022025,Tdp43,1
lNONMMUG022026,Fus,2
lNONMMUG022026,Tdp43,1
lNONMMUG022028,Fus,2
lNONMMUG022028,Nova1,1
lNONMMUG022028,Tdp43,1
lNONMMUG022032,Fus,1
lNONMMUG022032,Tdp43,1
lNONMMUG022033,FMRP,1
lNONMMUG022033,Fus,2
lNONMMUG022033,Pou5f1,1
lNONMMUG022033,Ptbp2,1
lNONMMUG022033,RFOX2,1
lNONMMUG022033,TYY1,1
lNONMMUG022033,Tdp43,1
lNONMMUG022033,Upf1,1
lNONMMUG022034,Fus,1
lNONMMUG022035,Fus,1
lNONMMUG022035,Tdp43,1
lNONMMUG022036,Fus,1
lNONMMUG022036,Tdp43,1
lNONMMUG022037,Fus,2
lNONMMUG022037,Tdp43,1
lNONMMUG022039,Fus,2
lNONMMUG022039,Tdp43,1
lNONMMUG022040,Fus,2
lNONMMUG022040,Tdp43,1
lNONMMUG022041,-,2
lNONMMUG022041,FMRP,1
lNONMMUG022041,Fus,2
lNONMMUG022041,Pou5f1,1
lNONMMUG022041,RFOX2,1
lNONMMUG022041,TYY1,1
lNONMMUG022041,Tdp43,1
lNONMMUG022042,Celf1,1
lNONMMUG022042,Fus,2
lNONMMUG022042,Tdp43,1
lNONMMUG022042,Upf1,1
lNONMMUG022043,Celf1,1
lNONMMUG022043,Fus,2
lNONMMUG022043,Tardbp,1
lNONMMUG022043,Tdp43,1
lNONMMUG022044,Fus,1
lNONMMUG022044,Tdp43,1
lNONMMUG022045,Fus,2
lNONMMUG022045,Tdp43,1
lNONMMUG022046,FMRP,1
lNONMMUG022046,Fus,1
lNONMMUG022047,Fus,1
lNONMMUG022050,Fus,1
lNONMMUG022050,Tdp43,1
lNONMMUG022063,Celf1,2
lNONMMUG022063,FMRP,1
lNONMMUG022063,Fus,1
lNONMMUG022063,Tdp43,1
lNONMMUG022064,Fus,2
lNONMMUG022064,Tdp43,1
lNONMMUG022065,Fus,2
lNONMMUG022065,Tardbp,1
lNONMMUG022065,Tdp43,1
lNONMMUG022066,Fus,2
lNONMMUG022066,Tdp43,1
lNONMMUG022067,Fus,1
lNONMMUG022068,Fus,2
lNONMMUG022068,Tdp43,1
lNONMMUG022069,Fus,2
lNONMMUG022069,JARID2,1
lNONMMUG022069,Tdp43,1
lNONMMUG022070,Fus,2
lNONMMUG022070,Tardbp,1
lNONMMUG022070,Tdp43,1
lNONMMUG022071,Fus,2
lNONMMUG022072,Fus,2
lNONMMUG022072,Tdp43,1
lNONMMUG022072,Upf1,1
lNONMMUG022073,Tdp43,1
lNONMMUG022074,Fus,1
lNONMMUG022075,FMRP,1
lNONMMUG022075,Fus,2
lNONMMUG022075,Tdp43,1
lNONMMUG022077,Fus,1
lNONMMUG022079,Fus,1
lNONMMUG022079,Tdp43,1
lNONMMUG022080,Celf1,1
lNONMMUG022080,Fus,2
lNONMMUG022080,Tdp43,1
lNONMMUG022080,Upf1,1
lNONMMUG022081,Fus,2
lNONMMUG022081,Tdp43,1
lNONMMUG022082,Fus,2
lNONMMUG022082,Tdp43,1
lNONMMUG022083,Fus,1
lNONMMUG022083,Tdp43,1
lNONMMUG022084,Fus,2
lNONMMUG022084,Tdp43,1
lNONMMUG022085,Fus,2
lNONMMUG022085,Tdp43,1
lNONMMUG022086,Fus,2
lNONMMUG022087,Fus,2
lNONMMUG022087,Tardbp,1
lNONMMUG022087,Tdp43,1
lNONMMUG022087,Upf1,1
lNONMMUG022088,Fus,2
lNONMMUG022088,Nova1,1
lNONMMUG022088,Tdp43,1
lNONMMUG022089,FMRP,1
lNONMMUG022089,Fus,2
lNONMMUG022089,Rbfox3,2
lNONMMUG022089,Tdp43,1
lNONMMUG022093,Tdp43,1
lNONMMUG022095,RFOX2,1
lNONMMUG022095,Tdp43,1
lNONMMUG022097,Fus,2
lNONMMUG022097,Tdp43,1
lNONMMUG022099,Fus,2
lNONMMUG022100,Fus,1
lNONMMUG022101,Tdp43,1
lNONMMUG022102,Fus,1
lNONMMUG022102,Tdp43,1
lNONMMUG022103,Celf1,3
lNONMMUG022103,Ezh2,1
lNONMMUG022103,FMRP,1
lNONMMUG022103,Fus,2
lNONMMUG022103,JARID2,1
lNONMMUG022103,Mbnl1,1
lNONMMUG022103,Mbnl3,1
lNONMMUG022103,PABPC1,1
lNONMMUG022103,Tdp43,1
lNONMMUG022103,Upf1,1
lNONMMUG022104,Fus,2
lNONMMUG022104,Tdp43,1
lNONMMUG022105,Celf1,2
lNONMMUG022105,Fus,2
lNONMMUG022105,Mbnl1,1
lNONMMUG022105,Tardbp,1
lNONMMUG022105,Tdp43,1
lNONMMUG022105,Upf1,1
lNONMMUG022106,Celf1,1
lNONMMUG022106,Fus,2
lNONMMUG022106,Tardbp,1
lNONMMUG022106,Tdp43,1
lNONMMUG022106,Upf1,1
lNONMMUG022107,Celf1,1
lNONMMUG022107,Fus,1
lNONMMUG022107,Tdp43,1
lNONMMUG022108,Celf1,2
lNONMMUG022108,FMRP,1
lNONMMUG022108,Fus,2
lNONMMUG022108,JARID2,1
lNONMMUG022108,Tdp43,1
lNONMMUG022108,Upf1,1
lNONMMUG022110,Fus,1
lNONMMUG022110,Tdp43,1
lNONMMUG022111,Fus,2
lNONMMUG022111,Tdp43,1
lNONMMUG022112,Fus,2
lNONMMUG022112,JARID2,1
lNONMMUG022113,Fus,1
lNONMMUG022113,Tdp43,1
lNONMMUG022114,Fus,2
lNONMMUG022114,Tdp43,1
lNONMMUG022115,Fus,1
lNONMMUG022116,Fus,2
lNONMMUG022116,Tdp43,1
lNONMMUG022117,Fus,2
lNONMMUG022118,Fus,2
lNONMMUG022118,Tdp43,1
lNONMMUG022120,Tdp43,1
lNONMMUG022128,Fus,1
lNONMMUG022128,Upf1,1
lNONMMUG022132,Fus,2
lNONMMUG022133,Fus,2
lNONMMUG022133,Tdp43,1
lNONMMUG022134,Fus,2
lNONMMUG022135,Fus,2
lNONMMUG022136,Celf1,1
lNONMMUG022136,Fus,2
lNONMMUG022136,Mbnl1,1
lNONMMUG022136,Tdp43,1
lNONMMUG022137,Fus,2
lNONMMUG022137,Tardbp,1
lNONMMUG022137,Tdp43,1
lNONMMUG022138,FMRP,1
lNONMMUG022138,Fus,1
lNONMMUG022138,Tdp43,1
lNONMMUG022138,Upf1,1
lNONMMUG022142,Fus,1
lNONMMUG022142,RFOX2,1
lNONMMUG022142,Tdp43,1
lNONMMUG022145,Fus,1
lNONMMUG022146,RFOX2,1
lNONMMUG022146,Tdp43,1
lNONMMUG022151,FMR1,1
lNONMMUG022151,PABP1,1
lNONMMUG022151,RFOX2,1
lNONMMUG022151,Upf1,1
