protein_a,protein_b,edge_weight
Gm4705,Ppp1r9b,1
Gm5134,Usp7,1
Gm5409,Kctd13,1
Gm5414,Lmna,1
Gm5601,Hnrnpk,1
Gm5601,Ppp1r9b,1
Gm6406,Usp7,1
Gm648,Usp7,1
Gm6484,Ikbkg,1
Gm6484,Sqstm1,1
Gm6583,Usp7,1
Gm6880,Usp7,1
Gm8210,Hnrnpk,1
Gm8210,Ppp1r9b,1
Gm9,Usp7,1
Gm996,Kctd13,1
Gm996,Tnk2,1
Gm9992,Usp7,1
Gmcl1,Tfdp2,2
Gmcl1,Tmpo,1
Gmcl1,Tsg101,3
Gmds,Nsfl1c,1
Gmds,Ptma,1
Gmds,Tatdn1,1
Gmds,Wdyhv1,1
Gmeb1,Rag1,1
Gmeb1,Ubp1,1
Gmeb1,Zdhhc6,1
Gmeb1,Zfp111,1
Gmeb2,Lhx2,1
Gmeb2,Mcm6,1
Gmeb2,Nfkb1,1
Gmeb2,Polr1b,1
Gmeb2,Runx2,1
Gmeb2,Sp2,1
Gmeb2,Ubp1,1
Gmeb2,Vax2,1
Gmeb2,Xbp1,1
Gmeb2,Zfp277,1
Gmfb,Kctd13,1
Gmfb,Mapk1,1
Gmfb,Rps6ka1,1
Gmfg,Wdtc1,1
Gmip,Racgap1,1
Gmip,Tmem173,1
Gmnn,Gtf2b,1
Gmnn,Hoxa10,1
Gmnn,Hoxa11,2
Gmnn,Hoxa7,1
Gmnn,Hoxb7,1
Gmnn,Hoxc8,1
Gmnn,Hoxc9,1
Gmnn,Hoxd10,2
Gmnn,Phc1,1
Gmnn,Scmh1,5
Gmnn,Spata24,3
Gmnn,Tbp,1
Gmnn,Tbpl1,1
Gmppa,Gmppb,1
Gmppb,Hspa5,1
Gmppb,Itga2b,1
Gmppb,Rbm12,1
Gmps,Itga2b,1
Gmps,Mtap,1
Gmps,Pnp,1
Gmps,Ppme1,1
Gmps,Psmd5,1
Gmps,Rcn1,1
Gmps,Rpl13,1
Gmps,Rpl19,1
Gmps,Spop,1
Gmps,Tsta3,1
Gmps,Usp7,2
Gna11,Gna13,1
Gna11,Gnai2,1
Gna11,Gnai3,1
Gna11,Gnao1,1
Gna11,Gnaq,1
Gna11,Gnb1,1
Gna11,Htt,1
Gna11,Lin7c,1
Gna11,Mapt,1
Gna11,Plcb1,1
Gna11,Ptgir,1
Gna11,Slc9a3r1,1
Gna11,Tjp1,1
Gna11,Wfs1,1
Gna12,Htt,1
Gna12,Tgfbr2,1
Gna13,Gnai2,1
Gna13,Gnai3,1
Gna13,Gnao1,1
Gna13,Gnaq,1
Gna13,Gnb1,1
Gna13,Gng2,1
Gna13,Htt,1
Gna13,Ppp5c,1
Gna13,Prkaca,1
Gna13,Prkcd,1
Gna13,Prrt2,1
Gna13,Ptk2b,1
Gna13,Ric8,1
Gna14,Gnat1,1
Gna14,Usp48,1
Gnai1,Gnai2,1
Gnai1,Gnb1,1
Gnai1,Gnb2,1
Gnai1,Gnb3,1
Gnai1,Gnb5,1
Gnai1,Gng11,1
Gnai1,Gng2,1
Gnai1,Kctd13,1
Gnai1,Mapk1,1
Gnai1,Mapk3,1
Gnai1,Mapt,1
Gnai1,Ngb,1
Gnai1,Pik3r4,1
Gnai1,Ppp1r9b,1
Gnai1,Prrt2,1
Gnai1,Ptgir,1
Gnai1,Rgs10,1
Gnai1,Ric8,1
Gnai1,Slc7a5,1
Gnai1,Sstr3,1
Gnai2,Gnai3,1
Gnai2,Gnao1,1
Gnai2,Gnaq,1
Gnai2,Gnb1,1
Gnai2,Gnb2,1
Gnai2,Gnb3,1
Gnai2,Gnb5,1
Gnai2,Htt,1
Gnai2,Iars2,1
Gnai2,Itch,1
Gnai2,Mapk1,1
Gnai2,Mapk3,1
Gnai2,Mapt,1
Gnai2,Myg1,1
Gnai2,Nagk,1
Gnai2,Nans,1
Gnai2,Ngb,1
Gnai2,Nucb1,1
Gnai2,Pcp2,1
Gnai2,Pik3c3,1
Gnai2,Pik3r4,1
Gnai2,Prkar2b,1
Gnai2,Prrt2,1
Gnai2,Psat1,1
Gnai2,Pten,1
Gnai2,Rltpr,1
Gnai2,Scrn1,1
Gnai2,Slc7a5,1
Gnai2,Sstr3,1
Gnai2,Tmem173,1
Gnai2,Tuba4a,1
Gnai2,Usp48,1
Gnai3,Gnao1,1
Gnai3,Gnaq,1
Gnai3,Gnas,1
Gnai3,Gnb1,1
Gnai3,Gnb2,1
Gnai3,Gnb5,1
Gnai3,Htt,1
Gnai3,Mapk1,1
Gnai3,Mapk3,1
Gnai3,Ncf2,1
Gnai3,Nucb1,1
Gnai3,Pdlim5,1
Gnai3,Pik3r4,1
Gnai3,Prickle2,1
Gnai3,Prkar2b,1
Gnai3,Prrt2,1
Gnai3,Ralbp1,1
Gnai3,Rgs12,1
Gnai3,Rgs14,1
Gnai3,Rgs18,1
Gnai3,Srgap1,1
Gnai3,Srgap2,1
Gnai3,Strip2,1
Gnai3,Syne2,1
Gnai3,Ubfd1,1
Gnai3,Usp15,1
Gnai3,Ywhaq,1
Gnal,Htt,1
Gnal,Klhl7,1
Gnal,Pdlim5,1
Gnal,Prickle1,1
Gnal,Prickle2,1
Gnal,Ric8b,4
Gnal,Shank3,1
Gnal,Spopl,1
Gnal,Srgap1,1
Gnal,Srgap2,1
Gnal,Sstr3,1
Gnal,Stard13,1
Gnal,Syne2,1
Gnao1,Gnaq,1
Gnao1,Gnb1,1
Gnao1,Gng2,1
Gnao1,Gpm6a,1
Gnao1,Gpsm2,1
Gnao1,Htt,2
Gnao1,Kctd13,1
Gnao1,Klhl3,1
Gnao1,Ldha,1
Gnao1,Mapk1,1
Gnao1,Ndufb10,1
Gnao1,Ndufs5,1
Gnao1,Ndufv1,1
Gnao1,Negr1,1
Gnao1,Ngb,1
Gnao1,Nptn,1
Gnao1,Pcp2,2
Gnao1,Plp1,1
Gnao1,Ppp1r9b,2
Gnao1,Prnp,1
Gnao1,Prrt2,1
Gnao1,Ptprr,1
Gnao1,Rgs10,1
Gnao1,Rgs14,1
Gnao1,Rgs7,1
Gnao1,Ric8,1
Gnao1,Slc6a1,1
Gnao1,Snap25,1
Gnao1,Syngap1,3
Gnao1,Syp,1
Gnao1,Syt2,1
Gnao1,Uqcrh,1
Gnao1,Usp48,1
Gnao1,Vamp2,1
Gnao1,Vsnl1,1
Gnaq,Gnb1,1
Gnaq,Gnb2,1
Gnaq,Gng2,1
Gnaq,Htt,1
Gnaq,Kctd13,1
Gnaq,Mapt,1
Gnaq,Plcb1,1
Gnaq,Rgs18,1
Gnaq,Rgs7,1
Gnaq,Ttc1,1
Gnaq,Tub,1
Gnas,Htt,1
Gnas,Klhl7,1
Gnas,Lpxn,1
Gnas,Osbpl10,1
Gnas,Pcp2,1
Gnas,Pdlim5,1
Gnas,Prickle1,1
Gnas,Prrt2,1
Gnas,Ptgir,1
Gnas,Ralbp1,1
Gnas,Rapgef4,1
Gnas,Sos1,1
Gnas,Spopl,1
Gnas,Srgap1,1
Gnas,Srgap2,1
Gnas,Stard13,1
Gnas,Strip2,1
Gnas,Syne2,1
Gnas,Syngap1,1
Gnas,Wdtc1,1
Gnas,Zbtb7b,1
Gnat1,Htt,1
Gnat1,Rgs9,1
Gnat1,Usp48,1
Gnat2,Htt,1
Gnat2,Usp48,1
Gnat3,Syne2,1
Gnaz,Htt,1
Gnaz,Kctd13,1
Gnaz,Mapt,1
Gnaz,Ppp1r9b,1
Gnaz,Prrt2,1
Gnaz,Shank3,1
Gnaz,Slc6a4,1
Gnaz,Sstr3,1
Gnaz,Syngap1,1
Gnaz,Tia1,1
Gnb1,Gnb2l1,2
Gnb1,Gng11,1
Gnb1,Gng12,1
Gnb1,Gng2,2
Gnb1,Gng3,1
Gnb1,Hdac4,1
Gnb1,Htt,1
Gnb1,Kctd12,1
Gnb1,Kctd13,1
Gnb1,Pdcl,1
Gnb1,Pou5f1,1
Gnb1,Ppp1r9b,2
Gnb1,Prnp,1
Gnb1,Prrt2,1
Gnb1,Rasd1,1
Gnb1,Ric8b,1
Gnb1,Shank3,2
Gnb1,Slc6a4,1
Gnb1,Spag1,1
Gnb1,Sstr3,1
Gnb1,Syngap1,1
Gnb1,Ubc,1
Gnb1,Usp48,1
Gnb1,Vamp2,1
Gnb1,Zbtb7b,1
Gnb2,Gng11,1
Gnb2,Gng12,1
Gnb2,Gng2,1
Gnb2,Gng3,1
Gnb2,Gng7,1
Gnb2,Htt,1
Gnb2,Kctd13,1
Gnb2,Mettl21e,1
Gnb2,Nudcd3,1
Gnb2,Pdcl,1
Gnb2,Prrt2,1
Gnb2,Pten,1
Gnb2,Sstr3,1
Gnb2,Stip1,1
Gnb2,Syngap1,1
Gnb2,Tgfbr2,1
Gnb2l1,Gng2,1
Gnb2l1,Hnrnph2,1
Gnb2l1,Htt,1
Gnb2l1,Kcna3,1
Gnb2l1,Kctd13,1
Gnb2l1,Mycbp2,1
Gnb2l1,Nanog,2
Gnb2l1,Nedd9,1
Gnb2l1,Nufip2,1
Gnb2l1,Pabpc1,1
Gnb2l1,Pgk1,1
Gnb2l1,Ppia,1
Gnb2l1,Prkcd,1
Gnb2l1,Rpl11,1
Gnb2l1,Rpl12,1
Gnb2l1,Rpl13,1
Gnb2l1,Rpl13a,1
Gnb2l1,Rpl14,1
Gnb2l1,Rpl15,1
Gnb2l1,Rpl18,1
Gnb2l1,Rpl18a,1
Gnb2l1,Rpl22,1
Gnb2l1,Rpl23,1
Gnb2l1,Rpl23a,1
Gnb2l1,Rpl24,1
Gnb2l1,Rpl26,1
Gnb2l1,Rpl27,1
Gnb2l1,Rpl3,1
Gnb2l1,Rpl30,1
Gnb2l1,Rpl31,1
Gnb2l1,Rpl32,1
Gnb2l1,Rpl35,1
Gnb2l1,Rpl35a,1
Gnb2l1,Rpl38,1
Gnb2l1,Rpl4,1
Gnb2l1,Rpl5,1
Gnb2l1,Rpl6,1
Gnb2l1,Rpl7,1
Gnb2l1,Rpl7a,1
Gnb2l1,Rpl8,1
Gnb2l1,Rplp0,1
Gnb2l1,Rplp2,1
Gnb2l1,Rps10,1
Gnb2l1,Rps13,1
Gnb2l1,Rps14,1
Gnb2l1,Rps15,1
Gnb2l1,Rps16,1
Gnb2l1,Rps17,1
Gnb2l1,Rps18,1
Gnb2l1,Rps19,1
Gnb2l1,Rps2,1
Gnb2l1,Rps20,1
Gnb2l1,Rps21,1
Gnb2l1,Rps23,1
Gnb2l1,Rps24,1
Gnb2l1,Rps26,1
Gnb2l1,Rps27a,1
Gnb2l1,Rps28,1
Gnb2l1,Rps3,1
Gnb2l1,Rps3a1,1
Gnb2l1,Rps4x,1
Gnb2l1,Rps5,1
Gnb2l1,Rps6,1
Gnb2l1,Rps7,1
Gnb2l1,Rps8,1
Gnb2l1,Rps9,1
Gnb2l1,Rpsa,1
Gnb2l1,Smad3,1
Gnb2l1,Spop,3
Gnb2l1,Srp54a,1
Gnb2l1,Stau1,1
Gnb2l1,Taok2,1
Gnb2l1,Tceb2,1
Gnb2l1,Tfe3,1
Gnb2l1,Tpt1,1
Gnb2l1,Tsc1,1
Gnb2l1,Unk,1
Gnb2l1,Usp48,1
Gnb2l1,Ythdf2,1
Gnb3,Gng12,1
Gnb3,Gng2,1
Gnb3,Gng3,1
Gnb3,Htt,1
Gnb3,Kctd13,1
Gnb3,Mapk1,1
Gnb3,Tgfbr2,1
Gnb3,Usp48,1
Gnb3,Vamp2,1
Gnb4,Htt,1
Gnb4,Prrt2,1
Gnb4,Sqstm1,1
Gnb5,Gng12,1
Gnb5,Gng2,1
Gnb5,Gng3,1
Gnb5,Gng7,1
Gnb5,Htt,1
Gnb5,Kctd13,1
Gnb5,Lrrc4c,1
Gnb5,Mapk1,1
Gnb5,Mapk3,1
Gnb5,Mapt,1
Gnb5,Pak3,1
Gnb5,Pdcl,1
Gnb5,Pfdn2,1
Gnb5,Pfdn5,1
Gnb5,Prrt2,1
Gnb5,Rgs7,1
Gnb5,Rgs7bp,1
Gnb5,Runx2,1
Gnb5,Sstr3,1
Gnb5,Usp48,1
Gne,Tmem173,1
Gng11,Gng12,1
Gng11,Gng2,1
Gng11,Nme2,1
Gng12,Gng2,1
Gng12,Gng3,1
Gng12,Hnrnpd,1
Gng12,Prkg1,1
Gng12,Rgs14,1
Gng12,Stam2,1
Gng12,Wdtc1,1
Gng13,Lin7b,1
Gng13,Ric8b,2
Gng2,Gng3,1
Gng2,Hdac4,1
Gng2,Kctd12,1
Gng2,Nme2,1
Gng2,Prrt2,1
Gng2,Rictor,1
Gng3,Nme2,1
Gng4,Rgs14,1
Gng5,Rgs14,1
Gng5,Tmem173,1
Gng7,Ric8b,1
Gng8,Ric8b,1
Gnl1,Hdac4,1
Gnl1,Htt,1
Gnl1,Ptp4a1,1
Gnl2,Gnl3,1
Gnl2,Gtpbp4,1
Gnl2,Hgh1,1
Gnl2,Imp3,1
Gnl2,Impdh1,1
Gnl2,Lsg1,1
Gnl2,Mthfd2l,1
Gnl2,Nfx1,1
Gnl2,Noc3l,1
Gnl2,Nop14,1
Gnl2,Nsun2,1
Gnl2,Pinx1,1
Gnl2,Pwp2,1
Gnl2,Rcl1,1
Gnl2,Surf6,1
Gnl2,Trmt1,1
Gnl2,Ttc4,1
Gnl2,Twist1,1
Gnl2,Uck1,1
Gnl2,Wdr43,1
Gnl2,Wdr6,1
Gnl3,Gtpbp4,1
Gnl3,Hgh1,1
Gnl3,Hnrnpk,1
Gnl3,Imp3,1
Gnl3,Lsg1,1
Gnl3,Nanog,1
Gnl3,Noc3l,1
Gnl3,Nop14,1
Gnl3,Nsun2,1
Gnl3,Pdcd11,1
Gnl3,Pinx1,1
Gnl3,Polr1a,1
Gnl3,Polr3b,1
Gnl3,Pwp2,1
Gnl3,Rbm28,1
Gnl3,Sdad1,1
Gnl3,Slc6a4,1
Gnl3,Surf6,1
Gnl3,Trmt1,1
Gnl3,Ttc4,1
Gnl3,Ube2i,1
Gnl3,Utp11l,1
Gnl3,Wdr43,1
Gnl3,Wdr6,1
Gnl3,Zbtb7b,1
Gnl3l,Nanog,1
Gnl3l,Twist1,1
Gnmt,Prex2,2
Gnpat,Wdtc1,1
Gnpda1,Gyg,1
Gnpda1,Nt5c2,1
Gnpda1,Nubp1,1
Gnpda1,Rad23a,1
Gnpda1,Tbce,1
Gnpda1,Uba6,1
Gnpda1,Ube2r2,1
Gnpda1,Usp5,1
Gnpda1,Wars,1
Gnpda1,Xpnpep1,1
Gnpda2,Hnrnpd,1
Gnptab,Hnrnpd,1
Gnptab,Tmem173,1
Gnptg,Upf1,1
Gns,Gusb,1
Gns,Hexa,1
Gns,Lamp2,1
Gns,Man2b1,1
Gns,Mvd,1
Gns,Nceh1,1
Gns,Nck1,1
Gns,P4htm,1
Gns,Pepd,1
Gns,Pla2g15,1
Gns,Rps6ka1,1
Gns,Scly,1
Gns,Siae,1
Gns,Spop,1
Gns,Src,1
Gns,Tmx3,1
Gns,Ubfd1,1
Golga1,Ift122,1
Golga1,Osbpl6,1
Golga1,Pde4dip,1
Golga2,Inpp5j,1
Golga2,Kank2,1
Golga2,Rbm41,1
Golga2,Tcf19,1
Golga2,Tmem173,1
Golga2,Tssc1,1
Golga2,Ttc25,1
Golga2,Uso1,1
Golga2,Wdtc1,1
Golga3,Gopc,1
Golga3,Kctd13,1
Golga3,Pde4dip,1
Golga3,Tmem173,1
Golga3,Tsnax,2
Golga3,Ube3a,1
Golga3,Ywhaz,1
Golga4,Krt6a,1
Golga4,Rpgrip1l,1
Golga4,Tmem173,1
Golga4,Trp63,1
Golga4,Wasf2,1
Golga4,Zbtb4,1
Golga5,Spop,1
Golga5,Tmem173,1
Golgb1,Kcna3,1
Golgb1,Nphp4,1
Golgb1,Tia1,1
Golgb1,Trim27,1
Golph3,Myo18a,1
Golph3,Tmem173,1
Golph3l,Tmem173,1
Gon4l,Hdac1,1
Gon4l,Itgb5,1
Gon4l,Sin3a,2
Gon4l,Yy1,3
Gopc,Kctd13,1
Gopc,Nck1,1
Gopc,Rtkn,1
Gopc,Sema4g,1
Gopc,Slc34a1,2
Gopc,Snx27,1
Gopc,Sstr3,1
Gopc,Tmem173,1
Gorab,Scyl1,3
Gorasp2,Gtf2a1,1
Gorasp2,Me1,1
Gorasp2,Mif,1
Gorasp2,Mmp14,1
Gorasp2,Nme1,1
Gorasp2,Nqo2,1
Gorasp2,Pdlim5,1
Gorasp2,Prdx3,1
Gorasp2,Prps1,1
Gorasp2,Rab2a,1
Gorasp2,Rpia,1
Gorasp2,Rpusd2,1
Gorasp2,Selenbp1,1
Gorasp2,Selenbp2,1
Gorasp2,Tekt3,1
Gorasp2,Tmem173,1
Gorasp2,Txlna,1
Gorasp2,Ugdh,1
Gosr1,Hnrnpd,1
Gosr1,Htt,1
Gosr1,Tmem173,1
Gosr1,Ykt6,1
Gosr2,Tmem173,1
Got1,Hnrnpk,1
Got1,Kcnma1,1
Got1,Kctd13,1
Got1,Ndufs3,1
Got1,Ppp1r9b,1
Got1,Pten,1
Got1,Sbds,1
Got1,Slc25a12,1
Got1,Sstr3,1
Got1,Tia1,1
Got1,Usp48,1
Got2,Hadh,1
Got2,Hadha,2
Got2,Hspa1a,1
Got2,Htt,1
Got2,Idh2,2
Got2,Idh3a,1
Got2,Idh3g,1
Got2,Kctd13,1
Got2,Mdh2,6
Got2,Ndufa10,1
Got2,Ndufa12,1
Got2,Ndufa3,1
Got2,Ndufs1,1
Got2,Ndufs2,1
Got2,Ndufs3,1
Got2,Ndufs7,1
Got2,Nfix,1
Got2,Ppp1r9b,1
Got2,Prepl,1
Got2,Pten,1
Got2,Sdha,2
Got2,Sdhb,1
Got2,Slc25a3,1
Got2,Slc25a4,2
Got2,Slmo1,1
Got2,Suclg1,1
Got2,Uqcrc1,2
Got2,Uqcrc2,3
Got2,Usp48,1
Gpalpp1,Hdac4,1
Gpalpp1,Ppid,1
Gpalpp1,Ptges3,1
Gpam,Spag6,1
Gpat2,Usp7,1
Gpatch1,Hnrnpm,1
Gpatch1,Ppwd1,1
Gpatch1,Prpf8,1
Gpatch1,Sf3a3,1
Gpatch1,Tfip11,1
Gpatch1,Tmem173,1
Gpatch3,Zbtb7b,1
Gpatch4,Tmem173,1
Gpatch8,Rbfa,1
Gpatch8,Zfp804a,1
Gpbar1,Nedd4,1
Gpbar1,Smurf1,3
Gpbar1,Trim21,1
Gpbp1,Gtf2b,2
Gpbp1,Gtf2f2,1
Gpbp1,Polr2a,2
Gpbp1,Tbp,2
Gpbp1l1,Lrrk1,1
Gpbp1l1,Lrrk2,1
Gpbp1l1,Plekhf2,1
Gpc1,Hdac4,1
Gpc1,Kctd13,1
Gpc1,Pecam1,1
Gpc1,Pfdn5,1
Gpc1,Slit1,1
Gpc3,Ihh,1
Gpc3,Wnt7b,1
Gpc4,Iqcb1,1
Gpc4,Spag6,1
Gpc4,Ubc,1
Gpc4,Usp7,1
Gpc5,Thrb,1
Gpc6,Runx2,1
Gpd1,Htt,1
Gpd1,Mdh1,1
Gpd1l,Kctd13,1
Gpd1l,Ppp1r9b,1
Gpd2,Htt,1
Gpd2,Idh1,1
Gpd2,Kctd13,1
Gpd2,Mapt,1
Gpd2,Mecr,1
Gpd2,Mpc2,1
Gpd2,Prdx6,1
Gpd2,Tia1,1
Gphn,Hadha,1
Gphn,Hadhb,1
Gphn,Hcn1,1
Gphn,Huwe1,1
Gphn,Ict1,1
Gphn,Iqsec3,1
Gphn,Kctd13,1
Gphn,Mccc1,1
Gphn,Mccc2,1
Gphn,Mib2,1
Gphn,Micu1,1
Gphn,Mthfd1,1
Gphn,Mtor,1
Gphn,Ndrg4,1
Gphn,Nrd1,1
Gphn,Pin1,1
Gphn,Pkm,1
Gphn,Plec,1
Gphn,Ppp1ca,1
Gphn,Ppp1r9b,1
Gphn,Prdx2,1
Gphn,Psmd11,1
Gphn,Rab21,1
Gphn,Rock2,1
Gphn,Rpl15,1
Gphn,Rps27a,1
Gphn,Rufy3,1
Gphn,Scamp1,1
Gphn,Scd2,1
Gphn,Shoc2,1
Gphn,Slc7a5,1
Gphn,Taok2,1
Gphn,Tjp1,1
Gphn,Tuba4a,1
Gphn,Ubc,1
Gphn,Usp9x,1
Gphn,Vcp,1
Gpi1,Isg15,1
Gpi1,Itga2b,1
Gpi1,Kctd13,1
Gpi1,Mapt,1
Gpi1,Neurl4,1
Gpi1,Parp14,1
Gpi1,Pfkl,1
Gpi1,Pgk1,1
Gpi1,Ppp1r9b,1
Gpi1,Tfe3,1
Gpi1,Tia1,1
Gpi1,Tpi1,1
Gpi1,Usp48,1
Gpm6a,Htt,1
Gpm6a,Kctd13,1
Gpm6a,Lancl1,1
Gpm6a,Mapt,1
Gpm6a,Ndufb10,1
Gpm6a,Negr1,1
Gpm6a,Nptn,1
Gpm6a,Plp1,1
Gpm6a,Ppp1r9b,1
Gpm6a,Prkar1b,1
Gpm6a,Prkca,1
Gpm6a,Prnp,1
Gpm6a,Rtn1,1
Gpm6a,Slc1a2,1
Gpm6a,Slc6a1,1
Gpm6a,Snap25,1
Gpm6a,Syp,1
Gpm6a,Syt2,1
Gpm6a,Uqcrh,1
Gpm6a,Usp48,1
Gpm6a,Vamp2,1
Gpm6b,Kctd13,1
Gpm6b,Ppp1r9b,1
Gpm6b,Shank3,1
Gpm6b,Sstr3,1
Gpn3,Hnrnpd,1
Gpnmb,Tmem173,1
Gpr107,Prex2,1
Gpr107,Tmem173,1
Gpr108,Lrsam1,1
Gpr108,Tmem173,1
Gpr116,Mmrn2,1
Gpr116,Ptprb,1
Gpr125,Rxfp1,1
Gpr158,Grin2b,1
Gpr158,Hdac4,1
Gpr158,Met,1
Gpr158,Nrxn1,1
Gpr158,Ntrk2,1
Gpr158,Pde4dip,1
Gpr158,Ptk7,1
Gpr158,Sstr3,1
Gpr161,Hnrnpd,1
Gpr162,Hamp2,1
Gpr162,Rps6ka1,1
Gpr162,Sstr3,1
Gpr173,Usp7,1
Gpr183,Tmem173,1
Gpr31b,Sos1,1
Gpr31b,Zcchc4,1
Gpr37,Mpdz,3
Gpr37,Sstr3,1
Gpr37,Topors,1
Gpr37l1,Sstr3,1
Gpr4,Gprasp1,2
Gpr83,Usp7,1
Gpr84,Tmem173,1
Gpr85,Unk,1
Gpr85,Usp7,1
Gpr89,Kcna3,1
Gpr89,Tmem173,1
Gpr98,Lrp1,1
Gpr98,Mttp,1
Gpr98,Myo7a,1
Gpr98,Ptprn2,1
Gpr98,Rnmt,1
Gpr98,Slc1a2,1
Gpr98,Slc6a4,1
Gprasp1,Kctd13,1
Gprasp1,Spast,1
Gprasp1,Syngap1,1
Gprasp1,Taok2,1
Gprasp1,Usp7,2
Gprin1,Kalrn,1
Gprin1,Lrrc4c,1
Gprin1,Ntrk2,1
Gprin1,Ppp5c,1
Gprin1,Pten,1
Gprin1,Ptk7,1
Gprin1,Shank3,1
Gprin1,Syngap1,1
Gprin1,Tnk2,1
Gprin3,Hdac4,1
Gps1,Gsk3b,1
Gps1,Hsp90ab1,1
Gps1,Rbx1,1
Gps1,Sap130,1
Gps1,Skp1a,1
Gps1,Tmem173,1
Gps1,Tmod1,1
Gps1,Ubc,1
Gps1,Usp48,1
Gps1,Wdtc1,1
Gps2,Ncor1,1
Gps2,Rfx2,1
Gps2,Rfx3,1
Gps2,Rfx4,2
Gpsm2,Insc,1
Gpsm2,Spag6,1
Gpsm2,Tmem173,1
Gpt2,Hk1,1
Gpt2,Oxct2a,1
Gpx1,Kars,1
Gpx1,Kcnma1,1
Gpx1,Mettl21e,1
Gpx1,Selenbp1,1
Gpx1,Selenbp2,1
Gpx1,Serpina1b,1
Gpx1,Txn1,1
Gpx3,Ppp1ca,1
Gpx4,Mib2,1
Gpx4,Slc6a4,1
Gpx5,Ly6g5b,1
Gpx6,Usp7,1
Gramd1a,Gramd1b,1
Gramd1a,Lnp,1
Gramd1a,Smc6,1
Gramd1a,Tmem173,1
Gramd1b,Gria2,1
Gramd1b,Kctd13,1
Gramd1b,Lnp,1
Gramd1b,Nrxn1,1
Gramd1b,Spast,1
Gramd1b,Tmem173,1
Gramd1b,Ywhaz,1
Gramd4,Tmem173,1
Grap2,Kit,1
Grap2,Map4k1,1
Grap2,Shc1,1
Grasp,Grm1,1
Grasp,Grm3,1
Grasp,Grm5,1
Grasp,Hnrnpd,1
Grb10,Igf1r,2
Grb10,Insr,1
Grb10,Irs2,1
Grb10,Nedd4,4
Grb10,Pik3r1,1
Grb10,Rb1cc1,1
Grb14,Tek,2
Grb2,Hcn2,1
Grb2,Hnrnpd,1
Grb2,Hnrnpk,1
Grb2,Kctd13,1
Grb2,Kdr,1
Grb2,Kit,1
Grb2,Krt36,1
Grb2,Lcp2,1
Grb2,Lrrk1,1
Grb2,Met,2
Grb2,Mical1,1
Grb2,Msi2,1
Grb2,Myh9,1
Grb2,Nf2,2
Grb2,Nfs1,1
Grb2,Ngfr,2
Grb2,Nudt21,1
Grb2,Nufip2,1
Grb2,Pdgfrb,2
Grb2,Pdlim5,1
Grb2,Pik3r1,5
Grb2,Plcg1,1
Grb2,Plcg2,1
Grb2,Prnp,1
Grb2,Pspc1,1
Grb2,Ptpn11,1
Grb2,Ptpn18,1
Grb2,Ptpn23,1
Grb2,Ptprn2,1
Grb2,Ralgps2,2
Grb2,Rbm14,1
Grb2,Reps1,1
Grb2,Sema7a,1
Grb2,Sf3b2,1
Grb2,Sh2b2,1
Grb2,Sh3kbp1,1
Grb2,Shank3,1
Grb2,Shc1,8
Grb2,Shroom2,1
Grb2,Slc1a2,1
Grb2,Sos1,4
Grb2,Spry1,2
Grb2,Spry2,2
Grb2,Spry3,1
Grb2,Spry4,1
Grb2,Stard10,1
Grb2,Stk32c,1
Grb2,Syp,2
Grb2,Tek,3
Grb2,Tub,1
Grb2,Ube2i,1
Grb2,Wdtc1,1
Grb2,Ybx1,1
Grb2,Zc3h7b,1
Grb2,Zfp106,1
Grb7,Ret,1
Grb7,Tek,3
Grcc10,Ndufa5,1
Grcc10,Ndufa6,1
Grcc10,Ndufa7,1
Greb1l,Kdm1a,1
Grem1,Zbtb7b,1
Grhl2,Nanog,1
Grhl2,Sall4,1
Grhl2,Tfcp2l1,1
Grhpr,Pgm2,1
Grhpr,Ube2d2a,1
Grhpr,Vdac1,1
Gria1,Gria2,10
Gria1,Gria3,2
Gria1,Gria4,2
Gria1,Grin1,1
Gria1,Grin2a,1
Gria1,Grin2c,1
Gria1,Kctd13,1
Gria1,Kif5b,1
Gria1,Lrp1,1
Gria1,Lrrc4c,1
Gria1,Olfm2,1
Gria1,Rnf220,1
Gria1,Sacm1l,1
Gria1,Shisa7,1
Gria1,Shisa9,1
Gria1,Slc16a7,1
Gria1,Slc6a4,1
Gria1,Sqstm1,1
Gria1,Stt3b,1
Gria1,Syngap1,3
Gria1,Tnik,1
Gria1,Vapa,1
Gria2,Gria3,4
Gria2,Gria4,1
Gria2,Grin1,1
Gria2,Grin2a,1
Gria2,Grin2b,1
Gria2,Grip1,1
Gria2,H2afx,1
Gria2,H2afy,1
Gria2,Hist1h1e,1
Gria2,Hist1h2bp,1
Gria2,Hist1h4h,1
Gria2,Hmox2,1
Gria2,Hnrnpu,1
Gria2,Hprt,1
Gria2,Hspa5,1
Gria2,Iqsec1,1
Gria2,Jph3,1
Gria2,Kalrn,1
Gria2,Kcna1,1
Gria2,Kcnd3,1
Gria2,Kcnh7,1
Gria2,Kcnq3,1
Gria2,Kcnq5,1
Gria2,Kctd13,1
Gria2,Lnp,1
Gria2,Lnx2,1
Gria2,Lppr4,1
Gria2,Lrrc4b,1
Gria2,Lrrc4c,1
Gria2,Lrrc59,1
Gria2,Map3k7,1
Gria2,Marcks,1
Gria2,Mboat7,1
Gria2,Mecp2,1
Gria2,Micu1,1
