lncRNA_id,protein_id
lNONMMUG028432,pSfpq
lNONMMUG028432,pZfp36
lNONMMUG028432,pTardbp
lNONMMUG028434,pFus
lNONMMUG028435,pFus
lNONMMUG028436,pFus
lNONMMUG028436,pTardbp
lNONMMUG028437,pFus
lNONMMUG028437,pTardbp
lNONMMUG028438,pFus
lNONMMUG028438,pTardbp
lNONMMUG028439,pFus
lNONMMUG028439,pTardbp
lNONMMUG028440,pFus
lNONMMUG028440,pTardbp
lNONMMUG028441,pFus
lNONMMUG028441,pTardbp
lNONMMUG028441,pTardbp
lNONMMUG028442,pFus
lNONMMUG028442,pTardbp
lNONMMUG028442,pTardbp
lNONMMUG028443,pFus
lNONMMUG028443,pTardbp
lNONMMUG028444,pUpf1
lNONMMUG028445,pFus
lNONMMUG028445,pTardbp
lNONMMUG028451,pRbfox2
lNONMMUG028451,pUpf1
lNONMMUG028455,pFmr1
lNONMMUG028455,pFus
lNONMMUG028455,pTardbp
lNONMMUG028459,pFus
lNONMMUG028459,pJarid2
lNONMMUG028459,pTardbp
lNONMMUG028460,pFus
lNONMMUG028460,pMbnl1
lNONMMUG028460,pTardbp
lNONMMUG028461,pCelf1
lNONMMUG028461,pFus
lNONMMUG028461,pTardbp
lNONMMUG028462,pFus
lNONMMUG028462,pTardbp
lNONMMUG028465,pFus
lNONMMUG028468,pFus
lNONMMUG028468,pTardbp
lNONMMUG028468,pTardbp
lNONMMUG028469,pCelf1
lNONMMUG028469,pFus
lNONMMUG028469,pTardbp
lNONMMUG028470,pTardbp
lNONMMUG028471,pUpf1
lNONMMUG028472,pUpf1
lNONMMUG028475,pUpf1
lNONMMUG028476,pFus
lNONMMUG028476,pTardbp
lNONMMUG028477,pFus
lNONMMUG028477,pRbfox3
lNONMMUG028477,pTardbp
lNONMMUG028478,pFmr1
lNONMMUG028478,pFus
lNONMMUG028478,pPou5f1
lNONMMUG028478,pRbfox2
lNONMMUG028478,pSfpq
lNONMMUG028478,pYy1
lNONMMUG028478,pTardbp
lNONMMUG028479,pFus
lNONMMUG028479,pTardbp
lNONMMUG028480,pFus
lNONMMUG028480,pTardbp
lNONMMUG028481,pFus
lNONMMUG028481,pSfpq
lNONMMUG028481,pZfp36
lNONMMUG028481,pTardbp
lNONMMUG028481,pHdlbp
lNONMMUG028483,pCelf1
lNONMMUG028483,pFmr1
lNONMMUG028483,pFus
lNONMMUG028483,pTardbp
lNONMMUG028484,pFmr1
lNONMMUG028484,pFus
lNONMMUG028484,pTardbp
lNONMMUG028484,pUpf1
lNONMMUG028485,pFus
lNONMMUG028485,pTardbp
lNONMMUG028485,pUpf1
lNONMMUG028486,pCelf1
lNONMMUG028487,pEzh2
lNONMMUG028489,pFmr1
lNONMMUG028489,pFus
lNONMMUG028489,pPabpc1
lNONMMUG028489,pRbfox2
lNONMMUG028489,pRbfox3
lNONMMUG028489,pSfpq
lNONMMUG028489,pTardbp
lNONMMUG028489,pHdlbp
lNONMMUG028494,pAgo1
lNONMMUG028494,pAgo2
lNONMMUG028494,pAgo4
lNONMMUG028494,pElavl1
lNONMMUG028494,pFmr1
lNONMMUG028494,pFus
lNONMMUG028494,pPkm
lNONMMUG028494,pPabpc1
lNONMMUG028494,pPou5f1
lNONMMUG028494,pPtbp2
lNONMMUG028494,pQki
lNONMMUG028494,pRbm10
lNONMMUG028494,pRbfox2
lNONMMUG028494,pRbfox3
lNONMMUG028494,pSfpq
lNONMMUG028494,pSrsf3
lNONMMUG028494,pYy1
lNONMMUG028494,pTardbp
lNONMMUG028494,pUpf1
lNONMMUG028494,pHdlbp
lNONMMUG028497,pCelf1
lNONMMUG028497,pFus
lNONMMUG028497,pTardbp
lNONMMUG028499,pCelf1
lNONMMUG028499,pFus
lNONMMUG028499,pTardbp
lNONMMUG028499,pUpf1
lNONMMUG028502,pCelf1
lNONMMUG028502,pJarid2
lNONMMUG028502,pPabpc1
lNONMMUG028502,pTardbp
lNONMMUG028502,pUpf1
lNONMMUG028503,pFus
lNONMMUG028503,pTardbp
lNONMMUG028503,pUpf1
lNONMMUG028507,pPou5f1
lNONMMUG028507,pTardbp
lNONMMUG028509,pCelf1
lNONMMUG028509,pFmr1
lNONMMUG028509,pFus
lNONMMUG028509,pJarid2
lNONMMUG028509,pTardbp
lNONMMUG028509,pUpf1
lNONMMUG028510,pFus
lNONMMUG028510,pJarid2
lNONMMUG028510,pTardbp
lNONMMUG028510,pUpf1
lNONMMUG028514,pCelf1
lNONMMUG028514,pFus
lNONMMUG028514,pTardbp
lNONMMUG028514,pTardbp
lNONMMUG028514,pUpf1
lNONMMUG028516,pFus
lNONMMUG028516,pNova1
lNONMMUG028516,pTardbp
lNONMMUG028516,pUpf1
lNONMMUG028517,pFus
lNONMMUG028517,pTardbp
lNONMMUG028519,pFus
lNONMMUG028520,pUpf1
lNONMMUG028523,pUpf1
lNONMMUG028525,pFus
lNONMMUG028525,pTardbp
lNONMMUG028525,pUpf1
lNONMMUG028526,pFus
lNONMMUG028526,pRbfox2
lNONMMUG028526,pTardbp
lNONMMUG028527,pFus
lNONMMUG028527,pTardbp
lNONMMUG028530,pDazl
lNONMMUG028530,pFmr1
lNONMMUG028530,pFus
lNONMMUG028530,pRbm10
lNONMMUG028530,pSfpq
lNONMMUG028532,pFus
lNONMMUG028534,pFus
lNONMMUG028535,pCelf1
lNONMMUG028535,pFmr1
lNONMMUG028535,pFus
lNONMMUG028535,pTardbp
lNONMMUG028536,pAgo1
lNONMMUG028536,pAgo2
lNONMMUG028536,pAgo4
lNONMMUG028536,pFus
lNONMMUG028536,pPkm
lNONMMUG028536,pPabpc1
lNONMMUG028536,pQki
lNONMMUG028536,pRbfox2
lNONMMUG028536,pSfpq
lNONMMUG028536,pZfp36
lNONMMUG028536,pTardbp
lNONMMUG028536,pUpf1
lNONMMUG028538,pFus
lNONMMUG028538,pTardbp
lNONMMUG028538,pUpf1
lNONMMUG028539,pRbfox2
lNONMMUG028539,pTardbp
lNONMMUG028540,pTardbp
lNONMMUG028540,pUpf1
lNONMMUG028541,pTardbp
lNONMMUG028542,pDazl
lNONMMUG028542,pElavl1
lNONMMUG028542,pFmr1
lNONMMUG028542,pFus
lNONMMUG028542,pPabpc1
lNONMMUG028542,pPou5f1
lNONMMUG028542,pPtbp2
lNONMMUG028542,pTia1
lNONMMUG028542,pZfp36
lNONMMUG028542,pYy1
lNONMMUG028542,pTardbp
lNONMMUG028544,pFus
lNONMMUG028544,pPabpc1
lNONMMUG028549,pFus
lNONMMUG028549,pTardbp
lNONMMUG028551,pTardbp
lNONMMUG028554,pFus
lNONMMUG028554,pRbfox2
lNONMMUG028554,pTardbp
lNONMMUG028559,pFus
lNONMMUG028559,pJarid2
lNONMMUG028560,pFus
lNONMMUG028560,pTardbp
lNONMMUG028561,pFus
lNONMMUG028561,pTardbp
lNONMMUG028562,pFus
lNONMMUG028563,pFus
lNONMMUG028565,pFmr1
lNONMMUG028565,pFmr1
lNONMMUG028565,pFus
lNONMMUG028565,pPou5f1
lNONMMUG028565,pRbfox2
lNONMMUG028565,pYy1
lNONMMUG028565,pTardbp
lNONMMUG028566,pFus
lNONMMUG028566,pUpf1
lNONMMUG028567,pDazl
lNONMMUG028567,pPabpc1
lNONMMUG028567,pPou5f1
lNONMMUG028567,pRbfox2
lNONMMUG028567,pSfpq
lNONMMUG028567,pZfp36
lNONMMUG028567,pYy1
lNONMMUG028567,pUpf1
lNONMMUG028567,pHdlbp
lNONMMUG028568,pFus
lNONMMUG028570,pFmr1
lNONMMUG028572,pFus
lNONMMUG028572,pTardbp
lNONMMUG028573,pFus
lNONMMUG028573,pUpf1
lNONMMUG028574,pFus
lNONMMUG028574,pTardbp
lNONMMUG028575,pAgo2
lNONMMUG028575,pDazl
lNONMMUG028575,pFmr1
lNONMMUG028575,pFus
lNONMMUG028575,pPkm
lNONMMUG028575,pPtbp2
lNONMMUG028575,pRbfox2
lNONMMUG028575,pTardbp
lNONMMUG028575,pHdlbp
lNONMMUG028577,pFus
lNONMMUG028577,pTardbp
lNONMMUG028582,pFus
lNONMMUG028582,pTardbp
lNONMMUG028585,pFmr1
lNONMMUG028585,pFus
lNONMMUG028585,pTardbp
lNONMMUG028590,pFus
lNONMMUG028592,pFus
lNONMMUG028592,pTardbp
lNONMMUG028592,pUpf1
lNONMMUG028593,pTardbp
lNONMMUG028594,pAgo1
lNONMMUG028594,pAgo2
lNONMMUG028594,pAgo4
lNONMMUG028594,pElavl1
lNONMMUG028594,pFus
lNONMMUG028594,pPabpc1
lNONMMUG028594,pPou5f1
lNONMMUG028594,pRbfox2
lNONMMUG028594,pYy1
lNONMMUG028594,pTardbp
lNONMMUG028594,pHdlbp
lNONMMUG028597,pFus
lNONMMUG028597,pPou5f1
lNONMMUG028597,pRbfox2
lNONMMUG028597,pTardbp
lNONMMUG028597,pUpf1
lNONMMUG028600,pFmr1
lNONMMUG028600,pFus
lNONMMUG028601,pUpf1
lNONMMUG028603,pFus
lNONMMUG028603,pTardbp
lNONMMUG028605,pFus
lNONMMUG028605,pTardbp
lNONMMUG028606,pFus
lNONMMUG028606,pTardbp
lNONMMUG028607,pFus
lNONMMUG028607,pUpf1
lNONMMUG028608,pFus
lNONMMUG028608,pTardbp
lNONMMUG028608,pTardbp
lNONMMUG028609,pFus
lNONMMUG028609,pNova1
lNONMMUG028609,pTardbp
lNONMMUG028610,pFus
lNONMMUG028610,pTardbp
lNONMMUG028611,pFmr1
lNONMMUG028611,pFus
lNONMMUG028611,pNova1
lNONMMUG028611,pTardbp
lNONMMUG028613,pAgo1
lNONMMUG028613,pAgo2
lNONMMUG028613,pAgo4
lNONMMUG028613,pDazl
lNONMMUG028613,pElavl1
lNONMMUG028613,pFmr1
lNONMMUG028613,pFmr1
lNONMMUG028613,pFus
lNONMMUG028613,pPkm
lNONMMUG028613,pPabpc1
lNONMMUG028613,pPou5f1
lNONMMUG028613,pPtbp2
lNONMMUG028613,pRbm10
lNONMMUG028613,pRbfox2
lNONMMUG028613,pSfpq
lNONMMUG028613,pZfp36
lNONMMUG028613,pYy1
lNONMMUG028613,pTardbp
lNONMMUG028613,pUpf1
lNONMMUG028613,pHdlbp
lNONMMUG028616,pTardbp
lNONMMUG028622,pCelf1
lNONMMUG028622,pFus
lNONMMUG028622,pPabpc1
lNONMMUG028622,pTardbp
lNONMMUG028622,pUpf1
lNONMMUG028623,pFus
lNONMMUG028623,pTardbp
lNONMMUG028625,pFmr1
lNONMMUG028625,pFus
lNONMMUG028626,pFus
lNONMMUG028626,pTardbp
lNONMMUG028627,pCelf1
lNONMMUG028627,pFus
lNONMMUG028627,pTardbp
lNONMMUG028627,pTardbp
lNONMMUG028627,pUpf1
lNONMMUG028628,pCelf1
lNONMMUG028628,pFus
lNONMMUG028628,pTardbp
lNONMMUG028629,pFus
lNONMMUG028629,pTardbp
lNONMMUG028630,pCelf1
lNONMMUG028630,pFmr1
lNONMMUG028630,pFus
lNONMMUG028630,pTardbp
lNONMMUG028630,pUpf1
lNONMMUG028631,pCelf1
lNONMMUG028631,pFmr1
lNONMMUG028631,pFus
lNONMMUG028631,pTardbp
lNONMMUG028632,pFus
lNONMMUG028632,pTardbp
lNONMMUG028633,pFus
lNONMMUG028633,pTardbp
lNONMMUG028633,pUpf1
lNONMMUG028636,pTardbp
lNONMMUG028637,pFus
lNONMMUG028637,pTardbp
lNONMMUG028638,pFmr1
lNONMMUG028638,pFus
lNONMMUG028638,pNova1
lNONMMUG028638,pTardbp
lNONMMUG028639,pFus
lNONMMUG028639,pTardbp
lNONMMUG028640,pFus
lNONMMUG028640,pTardbp
lNONMMUG028641,pFus
lNONMMUG028642,pTardbp
lNONMMUG028643,pFus
lNONMMUG028643,pTardbp
lNONMMUG028644,pFus
lNONMMUG028644,pTardbp
lNONMMUG028645,pFus
lNONMMUG028646,pFus
lNONMMUG028646,pTardbp
lNONMMUG028647,pFus
lNONMMUG028647,pTardbp
lNONMMUG028648,pTardbp
lNONMMUG028653,pFus
lNONMMUG028653,pTardbp
lNONMMUG028653,pUpf1
lNONMMUG028654,pFmr1
lNONMMUG028654,pFus
lNONMMUG028654,pTardbp
lNONMMUG028654,pTardbp
lNONMMUG028655,pFus
lNONMMUG028655,pTardbp
lNONMMUG028657,pFus
lNONMMUG028657,pTardbp
lNONMMUG028657,pUpf1
lNONMMUG028658,pFus
lNONMMUG028658,pTardbp
lNONMMUG028658,pTardbp
lNONMMUG028659,pFus
lNONMMUG028659,pTardbp
lNONMMUG028659,pUpf1
lNONMMUG028660,pFmr1
lNONMMUG028660,pFus
lNONMMUG028660,pTardbp
lNONMMUG028660,pUpf1
lNONMMUG028662,pFus
lNONMMUG028662,pTardbp
lNONMMUG028663,pFus
lNONMMUG028663,pJarid2
lNONMMUG028663,pTardbp
lNONMMUG028663,pUpf1
lNONMMUG028665,pFus
lNONMMUG028666,pCelf1
lNONMMUG028666,pFus
lNONMMUG028666,pNova1
lNONMMUG028666,pTardbp
lNONMMUG028667,pFus
lNONMMUG028667,pTardbp
lNONMMUG028669,pFmr1
lNONMMUG028669,pFus
lNONMMUG028669,pTardbp
lNONMMUG028669,pUpf1
lNONMMUG028670,pTardbp
lNONMMUG028671,pFmr1
lNONMMUG028675,pFus
lNONMMUG028675,pTardbp
lNONMMUG028676,pFmr1
lNONMMUG028676,pFus
lNONMMUG028676,pTardbp
lNONMMUG028677,pFus
lNONMMUG028678,pFus
lNONMMUG028678,pTardbp
lNONMMUG028685,pFmr1
lNONMMUG028685,pFus
lNONMMUG028685,pTardbp
lNONMMUG028685,pUpf1
lNONMMUG028686,pFmr1
lNONMMUG028686,pFus
lNONMMUG028686,pTardbp
lNONMMUG028686,pUpf1
lNONMMUG028687,pElavl1
lNONMMUG028687,pFmr1
lNONMMUG028687,pPabpc1
lNONMMUG028687,pPou5f1
lNONMMUG028687,pRbfox2
lNONMMUG028687,pSfpq
lNONMMUG028687,pYy1
lNONMMUG028687,pTardbp
lNONMMUG028687,pUpf1
lNONMMUG028692,pTardbp
lNONMMUG028693,pTardbp
lNONMMUG028695,pFus
lNONMMUG028695,pTardbp
lNONMMUG028696,pFmr1
lNONMMUG028696,pFus
lNONMMUG028696,pTardbp
lNONMMUG028697,pFus
lNONMMUG028697,pTardbp
lNONMMUG028698,pFus
lNONMMUG028698,pTardbp
lNONMMUG028699,pFus
lNONMMUG028699,pTardbp
lNONMMUG028701,pCelf1
lNONMMUG028701,pFmr1
lNONMMUG028701,pFus
lNONMMUG028701,pJarid2
lNONMMUG028701,pTardbp
lNONMMUG028701,pUpf1
lNONMMUG028702,pUpf1
lNONMMUG028703,pJarid2
lNONMMUG028704,pCelf1
lNONMMUG028704,pFus
lNONMMUG028704,pTardbp
lNONMMUG028705,pFus
lNONMMUG028705,pTardbp
lNONMMUG028706,pFus
lNONMMUG028706,pQki
lNONMMUG028707,pFus
lNONMMUG028707,pTardbp
lNONMMUG028708,pTardbp
lNONMMUG028708,pUpf1
lNONMMUG028710,pCelf1
lNONMMUG028710,pFus
lNONMMUG028710,pTardbp
lNONMMUG028710,pUpf1
lNONMMUG028711,pFus
lNONMMUG028711,pPabpc1
lNONMMUG028711,pPou5f1
lNONMMUG028711,pTardbp
lNONMMUG028712,pCelf1
lNONMMUG028712,pEzh2
lNONMMUG028712,pFmr1
lNONMMUG028712,pFus
lNONMMUG028712,pPabpc1
lNONMMUG028712,pTardbp
lNONMMUG028712,pUpf1
lNONMMUG028713,pFmr1
lNONMMUG028713,pFus
lNONMMUG028713,pTardbp
lNONMMUG028717,pFmr1
lNONMMUG028717,pFus
lNONMMUG028717,pTardbp
lNONMMUG028718,pFus
lNONMMUG028718,pTardbp
lNONMMUG028718,pUpf1
lNONMMUG028719,pFus
lNONMMUG028719,pTardbp
lNONMMUG028719,pTardbp
lNONMMUG028720,pFus
lNONMMUG028720,pTardbp
lNONMMUG028720,pUpf1
lNONMMUG028723,pTardbp
lNONMMUG028724,pFus
lNONMMUG028724,pTardbp
lNONMMUG028724,pUpf1
lNONMMUG028725,pCelf1
lNONMMUG028725,pEzh2
lNONMMUG028725,pFmr1
lNONMMUG028725,pFus
lNONMMUG028725,pJarid2
lNONMMUG028725,pPabpc1
lNONMMUG028725,pTardbp
lNONMMUG028725,pUpf1
lNONMMUG028726,pFus
lNONMMUG028726,pTardbp
lNONMMUG028726,pTardbp
lNONMMUG028726,pUpf1
lNONMMUG028728,pFus
lNONMMUG028728,pTardbp
lNONMMUG028728,pUpf1
lNONMMUG028732,pFus
lNONMMUG028732,pPabpc1
lNONMMUG028732,pPabpc1
lNONMMUG028732,pPou5f1
lNONMMUG028732,pRbfox2
lNONMMUG028732,pTardbp
lNONMMUG028739,pFus
lNONMMUG028742,pTardbp
lNONMMUG028743,pFmr1
lNONMMUG028743,pUpf1
lNONMMUG028746,pUpf1
lNONMMUG028747,pFus
lNONMMUG028747,pTardbp
lNONMMUG028749,pFus
lNONMMUG028749,pTardbp
lNONMMUG028750,pFus
lNONMMUG028750,pTardbp
lNONMMUG028759,pFmr1
lNONMMUG028759,pFus
lNONMMUG028759,pPabpc1
lNONMMUG028759,pPou5f1
lNONMMUG028759,pPtbp2
lNONMMUG028759,pRbfox2
lNONMMUG028759,pZfp36
lNONMMUG028759,pYy1
lNONMMUG028759,pUpf1
lNONMMUG028760,pElavl1
lNONMMUG028760,pFmr1
lNONMMUG028760,pFmr1
lNONMMUG028760,pFus
lNONMMUG028760,pPabpc1
lNONMMUG028760,pPou5f1
lNONMMUG028760,pPtbp2
lNONMMUG028760,pRbfox2
lNONMMUG028760,pZfp36
lNONMMUG028760,pYy1
lNONMMUG028760,pTardbp
lNONMMUG028760,pHdlbp
lNONMMUG028770,pFus
lNONMMUG028770,pTardbp
lNONMMUG028770,pUpf1
lNONMMUG028772,pFus
lNONMMUG028772,pTardbp
lNONMMUG028773,pFus
lNONMMUG028773,pTardbp
lNONMMUG028776,pTardbp
lNONMMUG028777,pCelf1
lNONMMUG028777,pFus
lNONMMUG028777,pTardbp
lNONMMUG028779,pFus
lNONMMUG028784,pFus
lNONMMUG028784,pNova1
lNONMMUG028784,pTardbp
lNONMMUG028784,pTardbp
lNONMMUG028784,pUpf1
lNONMMUG028785,pFus
lNONMMUG028785,pTardbp
lNONMMUG028785,pTardbp
lNONMMUG028786,pFus
lNONMMUG028786,pTardbp
lNONMMUG028787,pFus
lNONMMUG028787,pTardbp
lNONMMUG028788,pFus
lNONMMUG028789,pFus
lNONMMUG028789,pTardbp
lNONMMUG028790,pFus
lNONMMUG028790,pTardbp
lNONMMUG028791,pFus
lNONMMUG028793,pFus
lNONMMUG028794,pFus
lNONMMUG028795,pFus
lNONMMUG028795,pTardbp
lNONMMUG028796,pFmr1
lNONMMUG028796,pFus
lNONMMUG028796,pTardbp
lNONMMUG028798,pFus
lNONMMUG028798,pTardbp
lNONMMUG028799,pCelf1
lNONMMUG028799,pEzh2
lNONMMUG028799,pFmr1
lNONMMUG028799,pFus
lNONMMUG028799,pJarid2
lNONMMUG028799,pPabpc1
lNONMMUG028799,pPabpc1
lNONMMUG028799,pPspc1
lNONMMUG028799,pQki
lNONMMUG028799,pSfpq
lNONMMUG028799,pTia1
lNONMMUG028799,pTardbp
lNONMMUG028799,pUpf1
lNONMMUG028802,pFus
lNONMMUG028802,pTardbp
lNONMMUG028806,pFus
lNONMMUG028806,pTardbp
lNONMMUG028809,pFus
lNONMMUG028809,pJarid2
lNONMMUG028809,pTardbp
lNONMMUG028812,pEzh2
lNONMMUG028812,pFus
lNONMMUG028812,pTardbp
lNONMMUG028813,pJarid2
lNONMMUG028814,pTardbp
lNONMMUG028815,pFus
lNONMMUG028816,pCelf1
lNONMMUG028816,pFmr1
lNONMMUG028816,pFus
lNONMMUG028816,pTardbp
lNONMMUG028816,pUpf1
lNONMMUG028817,pTardbp
lNONMMUG028818,pFus
lNONMMUG028818,pTardbp
lNONMMUG028818,pTardbp
lNONMMUG028819,pFmr1
lNONMMUG028819,pFus
lNONMMUG028820,pFus
lNONMMUG028820,pTardbp
lNONMMUG028820,pUpf1
lNONMMUG028821,pFmr1
lNONMMUG028822,pFus
lNONMMUG028822,pTardbp
lNONMMUG028823,pElavl1
lNONMMUG028823,pFmr1
lNONMMUG028823,pRbfox2
lNONMMUG028823,pYy1
lNONMMUG028825,pFus
lNONMMUG028825,pTardbp
lNONMMUG028825,pTardbp
lNONMMUG028826,pFus
lNONMMUG028827,pCelf1
lNONMMUG028827,pFus
lNONMMUG028827,pMbnl1
lNONMMUG028827,pTardbp
lNONMMUG028827,pTardbp
lNONMMUG028827,pUpf1
lNONMMUG028828,pFus
lNONMMUG028829,pCelf1
lNONMMUG028829,pFus
lNONMMUG028829,pTardbp
lNONMMUG028829,pUpf1
lNONMMUG028830,pFus
lNONMMUG028830,pTardbp
lNONMMUG028831,pFmr1
lNONMMUG028831,pFus
lNONMMUG028834,pFus
lNONMMUG028834,pTardbp
lNONMMUG028834,pUpf1
lNONMMUG028836,pFmr1
lNONMMUG028836,pTardbp
lNONMMUG028838,pFmr1
lNONMMUG028838,pFus
lNONMMUG028838,pTardbp
lNONMMUG028842,pUpf1
lNONMMUG028843,pUpf1
lNONMMUG028847,pFus
lNONMMUG028847,pJarid2
lNONMMUG028847,pTardbp
lNONMMUG028847,pUpf1
lNONMMUG028848,pCelf1
lNONMMUG028848,pFmr1
lNONMMUG028848,pFus
lNONMMUG028848,pJarid2
lNONMMUG028848,pNova1
lNONMMUG028848,pPabpc1
lNONMMUG028848,pTardbp
lNONMMUG028848,pUpf1
lNONMMUG028849,pCelf1
lNONMMUG028849,pFmr1
lNONMMUG028849,pFus
lNONMMUG028849,pPabpc1
lNONMMUG028849,pTardbp
lNONMMUG028849,pUpf1
lNONMMUG028850,pFmr1
lNONMMUG028850,pFus
lNONMMUG028850,pTardbp
lNONMMUG028851,pCelf1
lNONMMUG028851,pFmr1
lNONMMUG028851,pFus
lNONMMUG028851,pTardbp
lNONMMUG028852,pCelf1
lNONMMUG028852,pFmr1
lNONMMUG028852,pFus
lNONMMUG028852,pJarid2
lNONMMUG028852,pTardbp
lNONMMUG028852,pUpf1
lNONMMUG028853,pCelf1
lNONMMUG028853,pFmr1
lNONMMUG028853,pFus
lNONMMUG028855,pFus
lNONMMUG028857,pFus
lNONMMUG028858,pFus
lNONMMUG028860,pFus
lNONMMUG028860,pTardbp
lNONMMUG028861,pFmr1
lNONMMUG028861,pFus
lNONMMUG028861,pTardbp
lNONMMUG028861,pTardbp
lNONMMUG028862,pFmr1
lNONMMUG028862,pFus
lNONMMUG028862,pTardbp
lNONMMUG028862,pUpf1
lNONMMUG028863,pFus
lNONMMUG028863,pJarid2
lNONMMUG028863,pTardbp
lNONMMUG028864,pFmr1
lNONMMUG028864,pFus
lNONMMUG028864,pTardbp
lNONMMUG028864,pUpf1
lNONMMUG028865,pFus
lNONMMUG028866,pFus
lNONMMUG028866,pTardbp
lNONMMUG028868,pPspc1
lNONMMUG028868,pRbfox2
lNONMMUG028868,pUpf1
lNONMMUG028871,pTardbp
lNONMMUG028873,pFus
lNONMMUG028873,pTardbp
lNONMMUG028875,pFus
lNONMMUG028876,pTardbp
lNONMMUG028877,pFus
lNONMMUG028878,pTardbp
lNONMMUG028881,pFmr1
lNONMMUG028881,pFmr1
lNONMMUG028881,pFus
lNONMMUG028881,pPou5f1
lNONMMUG028881,pRbfox2
lNONMMUG028881,pSrsf3
lNONMMUG028881,pYy1
lNONMMUG028881,pTardbp
lNONMMUG028881,pHdlbp
lNONMMUG028883,pFus
lNONMMUG028883,pTardbp
lNONMMUG028884,pFus
lNONMMUG028884,pNova1
lNONMMUG028884,pTardbp
lNONMMUG028885,pFus
lNONMMUG028886,pFus
lNONMMUG028887,pFus
lNONMMUG028887,pTardbp
lNONMMUG028888,pFmr1
lNONMMUG028888,pFus
lNONMMUG028888,pNova1
lNONMMUG028888,pRbfox3
lNONMMUG028888,pTardbp
lNONMMUG028888,pUpf1
lNONMMUG028889,pFus
lNONMMUG028890,pFus
lNONMMUG028890,pTardbp
lNONMMUG028891,pFus
lNONMMUG028891,pTardbp
lNONMMUG028892,pFus
lNONMMUG028892,pTardbp
lNONMMUG028893,pFus
lNONMMUG028894,pFus
lNONMMUG028894,pTardbp
lNONMMUG028895,pFus
lNONMMUG028895,pTardbp
lNONMMUG028896,pFus
lNONMMUG028896,pPou5f1
lNONMMUG028896,pRbfox2
lNONMMUG028896,pYy1
lNONMMUG028896,pTardbp
lNONMMUG028898,pElavl1
lNONMMUG028898,pFus
lNONMMUG028898,pPkm
lNONMMUG028898,pPabpc1
lNONMMUG028898,pPou5f1
lNONMMUG028898,pPtbp2
lNONMMUG028898,pRbfox2
lNONMMUG028898,pYy1
lNONMMUG028901,pFmr1
lNONMMUG028904,pUpf1
lNONMMUG028907,pAgo1
lNONMMUG028907,pAgo2
lNONMMUG028907,pAgo4
lNONMMUG028907,pPkm
lNONMMUG028907,pPou5f1
lNONMMUG028907,pRbfox2
lNONMMUG028907,pSfpq
lNONMMUG028907,pYy1
lNONMMUG028907,pTardbp
lNONMMUG028909,pUpf1
lNONMMUG028915,pCelf1
lNONMMUG028915,pFus
lNONMMUG028918,pFus
lNONMMUG028918,pTardbp
lNONMMUG028919,pCelf1
lNONMMUG028919,pFmr1
lNONMMUG028919,pFus
lNONMMUG028919,pPabpc1
lNONMMUG028919,pTardbp
lNONMMUG028923,pFus
lNONMMUG028923,pPtbp2
lNONMMUG028923,pRbfox2
lNONMMUG028923,pTardbp
lNONMMUG028925,pTardbp
lNONMMUG028926,pFus
lNONMMUG028928,pFus
lNONMMUG028930,pFus
lNONMMUG028930,pTardbp
lNONMMUG028930,pUpf1
lNONMMUG028932,pCelf1
lNONMMUG028932,pFmr1
lNONMMUG028932,pFus
lNONMMUG028932,pPabpc1
lNONMMUG028932,pTardbp
lNONMMUG028932,pUpf1
lNONMMUG028934,pCelf1
lNONMMUG028934,pPabpc1
lNONMMUG028934,pTardbp
lNONMMUG028934,pUpf1
lNONMMUG028935,pUpf1
lNONMMUG028939,pFus
lNONMMUG028939,pUpf1
lNONMMUG028940,pFus
lNONMMUG028940,pJarid2
lNONMMUG028940,pTardbp
lNONMMUG028940,pTardbp
lNONMMUG028940,pUpf1
lNONMMUG028942,pCelf1
lNONMMUG028942,pFus
lNONMMUG028942,pUpf1
lNONMMUG028944,pCelf1
lNONMMUG028944,pFus
lNONMMUG028944,pJarid2
lNONMMUG028944,pTardbp
lNONMMUG028944,pTardbp
lNONMMUG028944,pUpf1
lNONMMUG028945,pFus
lNONMMUG028945,pJarid2
lNONMMUG028945,pTardbp
lNONMMUG028945,pUpf1
lNONMMUG028946,pFus
lNONMMUG028947,pFus
lNONMMUG028947,pTardbp
lNONMMUG028948,pFus
lNONMMUG028948,pMbnl1
lNONMMUG028948,pUpf1
lNONMMUG028950,pFus
lNONMMUG028950,pTardbp
lNONMMUG028951,pFus
lNONMMUG028953,pFmr1
lNONMMUG028953,pFus
lNONMMUG028953,pTardbp
lNONMMUG028953,pUpf1
lNONMMUG028954,pFus
lNONMMUG028956,pCelf1
lNONMMUG028956,pFus
lNONMMUG028956,pTardbp
lNONMMUG028956,pTardbp
lNONMMUG028957,pFus
lNONMMUG028957,pTardbp
lNONMMUG028958,pFus
lNONMMUG028958,pTardbp
lNONMMUG028960,pFmr1
lNONMMUG028960,pFus
lNONMMUG028960,pTardbp
lNONMMUG028961,pFus
lNONMMUG028963,pFus
lNONMMUG028963,pTardbp
lNONMMUG028963,pUpf1
lNONMMUG028965,pCelf1
lNONMMUG028965,pFmr1
lNONMMUG028965,pFus
lNONMMUG028965,pTardbp
lNONMMUG028968,pCelf1
lNONMMUG028968,pFmr1
lNONMMUG028968,pFus
lNONMMUG028968,pTardbp
